T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
2.910000e+02,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,0.000000e+00
3.710773e+02,3.231232e-06,5.797713e-11,1.181776e-06,2.258979e-01,1.672832e-06,3.797394e-03,2.927040e-06,1.280288e-06,1.325431e-33,8.239213e-27,3.408867e-19,5.750570e-21,9.144884e-16,2.900032e-12,3.413796e-04,4.139952e-03,8.464544e-16,2.968311e-13,1.710913e-19,1.207284e-15,1.064373e-13,8.930052e-29,6.991107e-15,1.225277e-22,2.560780e-15,1.083096e-20,1.779497e-18,2.972421e-18,4.372336e-13,1.112983e-15,3.311780e-15,1.286964e-14,2.966549e-13,6.028557e-12,2.512456e-18,3.492912e-06,1.284933e-06,2.393147e-08,2.704323e-10,1.168948e-21,8.390907e-09,2.499611e-12,6.884901e-27,8.035019e-12,1.808619e-11,2.185635e-09,8.170290e-12,7.658082e-01,1.000000e-60,2.912979e-28,4.561519e-26,5.826002e-18,8.279106e-17,1.090292e-02
4.483488e+02,6.403999e-06,5.409946e-10,3.051672e-06,2.190402e-01,4.245641e-06,7.524461e-03,6.872984e-06,2.421296e-06,1.918474e-31,4.883856e-25,2.088186e-18,5.749507e-20,3.649711e-15,5.747729e-12,6.768245e-04,8.203528e-03,1.476404e-14,6.149421e-13,8.965263e-19,3.819677e-15,2.103665e-13,2.123674e-26,1.387117e-14,1.706645e-21,5.096156e-15,6.707585e-20,3.534659e-18,2.032555e-17,8.713532e-13,2.205667e-15,9.904004e-15,1.200906e-13,7.179683e-13,1.196246e-11,1.186581e-16,7.096770e-06,2.277952e-06,4.742270e-08,6.202512e-10,1.659554e-19,1.662810e-08,4.903265e-12,2.519508e-25,1.592284e-11,3.584095e-11,4.331278e-09,2.154360e-11,7.645226e-01,1.000000e-60,8.418685e-28,9.065582e-26,6.935446e-17,1.745089e-16,2.160603e-02
5.213860e+02,9.463492e-06,2.579103e-09,5.838109e-06,2.124310e-01,7.956962e-06,1.111441e-02,1.182194e-05,3.423889e-06,1.563648e-29,8.365441e-24,7.281400e-18,2.716316e-19,9.596626e-15,8.494154e-12,1.000511e-03,1.211786e-02,9.801081e-14,9.593335e-13,2.801426e-18,7.515891e-15,3.089131e-13,8.344448e-25,2.054750e-14,1.028391e-20,7.579098e-15,2.496534e-19,5.244136e-18,7.039756e-17,1.298931e-12,3.258868e-15,2.346639e-14,5.059006e-13,1.306230e-12,1.771190e-11,1.655088e-15,1.073761e-05,2.975965e-06,7.005380e-08,1.064667e-09,4.318918e-18,2.456462e-08,7.063455e-12,2.843868e-24,2.352293e-11,5.294737e-11,6.398764e-09,4.132854e-11,7.632839e-01,1.000000e-60,1.723965e-27,1.346111e-25,3.249858e-16,2.750437e-16,3.191812e-02
5.900557e+02,1.240610e-05,9.076078e-09,9.828423e-06,2.060858e-01,1.311881e-05,1.455851e-02,1.770642e-05,4.301843e-06,5.136726e-28,8.223233e-23,1.995627e-17,8.979651e-19,2.023361e-14,1.113658e-11,1.311848e-03,1.587341e-02,4.283810e-13,1.340160e-12,7.122377e-18,1.187738e-14,4.007792e-13,1.250907e-23,2.705645e-14,4.154267e-20,1.002782e-14,7.035645e-19,6.918290e-18,1.815803e-16,1.724040e-12,4.270914e-15,5.109137e-14,1.455727e-12,2.116034e-12,2.328450e-11,1.239315e-14,1.439121e-05,3.401224e-06,9.177104e-08,1.616914e-09,4.610914e-17,3.218212e-08,8.818826e-12,1.958839e-23,3.081864e-11,6.936620e-11,8.383545e-09,6.872698e-11,7.620951e-01,1.000000e-60,2.987034e-27,1.777875e-25,9.730760e-16,3.857675e-16,4.181474e-02
6.553620e+02,1.527821e-05,2.689810e-08,1.547861e-05,1.999172e-01,2.024190e-05,1.790376e-02,2.444480e-05,5.075277e-06,1.065881e-26,5.929506e-22,4.788358e-17,2.427948e-18,3.731168e-14,1.371778e-11,1.615325e-03,1.952140e-02,1.490537e-12,1.776321e-12,1.626629e-17,1.633325e-14,4.862070e-13,1.063294e-22,3.357190e-14,1.340059e-19,1.250992e-14,1.643252e-18,8.599580e-18,4.013968e-16,2.158987e-12,5.257549e-15,1.067275e-13,3.370605e-12,3.236155e-12,2.878536e-11,6.446815e-14,1.809268e-05,3.582612e-06,1.128723e-07,2.294352e-09,2.929421e-16,3.958618e-08,9.995763e-12,1.038751e-22,3.791392e-11,8.532718e-11,1.031348e-08,1.054932e-10,7.609399e-01,1.000000e-60,4.653801e-27,2.213557e-25,2.224018e-15,5.105445e-16,5.143180e-02
7.183099e+02,1.813183e-05,7.065681e-08,2.348706e-05,1.938332e-01,3.009281e-05,2.119934e-02,3.181915e-05,5.755254e-06,1.623779e-25,3.486148e-21,1.057269e-16,5.810122e-18,6.309128e-14,1.628714e-11,1.915749e-03,2.311552e-02,4.453240e-12,2.293214e-12,3.484057e-17,2.015970e-14,5.653886e-13,6.319980e-22,4.033035e-14,3.758804e-19,1.511462e-14,3.329301e-18,1.033688e-17,8.134595e-16,2.619585e-12,6.237530e-15,2.179790e-13,6.807156e-12,4.802651e-12,3.433766e-11,2.626112e-13,2.188251e-05,3.545002e-06,1.336698e-07,3.109982e-09,1.343370e-15,4.688864e-08,1.042576e-11,4.660620e-22,4.492350e-11,1.010798e-10,1.221828e-08,1.539987e-10,7.598012e-01,1.000000e-60,6.661803e-27,2.668283e-25,4.218407e-15,6.550129e-16,6.091207e-02
7.794421e+02,2.100509e-05,1.671244e-07,3.485653e-05,1.877821e-01,4.371842e-05,2.447235e-02,3.935750e-05,6.338598e-06,1.917937e-24,1.744448e-20,2.201655e-16,1.283162e-17,1.004896e-13,1.888506e-11,2.216095e-03,2.668542e-02,1.174096e-11,2.920164e-12,7.133827e-17,2.270729e-14,6.378287e-13,2.945641e-21,4.762281e-14,9.559029e-19,1.794746e-14,5.996977e-18,1.216591e-17,1.565189e-15,3.123886e-12,7.228034e-15,4.380601e-13,1.251101e-11,7.006573e-12,4.004990e-11,8.839307e-13,2.577371e-05,3.317203e-06,1.543367e-07,4.056935e-09,4.932730e-15,5.415484e-08,1.005845e-11,1.833383e-21,5.192819e-11,1.167908e-10,1.411580e-08,2.170969e-10,7.586692e-01,1.000000e-60,8.784354e-27,3.159381e-25,6.927521e-15,8.262743e-16,7.033561e-02
8.389283e+02,2.392541e-05,3.577058e-07,5.092325e-05,1.817472e-01,6.242449e-05,2.773050e-02,4.635791e-05,6.809972e-06,1.791264e-23,7.561178e-20,4.375485e-16,2.673339e-17,1.531702e-13,2.154898e-11,2.517774e-03,3.023965e-02,2.761297e-11,3.686892e-12,1.406310e-16,2.377819e-14,7.026644e-13,1.150507e-20,5.585067e-14,2.252058e-18,2.114631e-14,9.756184e-18,1.409072e-17,2.911795e-15,3.694072e-12,8.249676e-15,8.635750e-13,2.141690e-11,1.008950e-11,4.602486e-11,2.527018e-12,2.974724e-05,2.943691e-06,1.749226e-07,5.095911e-09,1.537712e-14,6.141098e-08,9.078647e-12,6.405729e-21,5.899121e-11,1.325828e-10,1.601404e-08,2.979778e-10,7.575411e-01,1.000000e-60,1.068043e-26,3.709284e-25,1.009499e-14,1.033303e-15,7.972748e-02
8.967861e+02,2.692023e-05,6.978944e-07,7.337404e-05,1.757276e-01,8.776820e-05,3.097253e-02,5.208804e-05,7.144968e-06,1.349939e-22,2.880984e-19,8.362248e-16,5.322962e-17,2.258600e-13,2.432771e-11,2.821621e-03,3.377701e-02,5.853675e-11,4.620699e-12,2.675923e-16,2.372218e-14,7.592688e-13,3.933269e-20,6.563249e-14,4.991683e-18,2.491371e-14,1.455033e-17,1.606729e-17,5.289508e-15,4.360416e-12,9.336283e-15,1.660768e-12,3.466774e-11,1.433354e-11,5.238338e-11,6.273332e-12,3.376431e-05,2.484184e-06,1.954165e-07,6.158683e-09,4.221161e-14,6.866978e-08,7.846848e-12,2.010433e-20,6.619509e-11,1.486262e-10,1.791789e-08,4.003312e-10,7.564167e-01,1.000000e-60,1.220113e-26,4.352305e-25,1.330957e-14,1.288517e-15,8.908795e-02
