T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
2.910000e+02,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,0.000000e+00
3.762690e+02,7.924582e-06,3.591747e-10,3.154408e-06,2.252864e-01,3.808769e-06,4.245060e-03,7.577332e-06,2.340362e-06,2.226524e-28,7.307275e-22,5.491082e-15,2.008800e-16,1.404650e-11,4.180614e-08,8.352985e-04,3.965483e-03,7.589435e-14,2.230594e-09,4.718293e-15,3.812391e-11,1.280458e-09,3.739245e-24,9.342508e-11,1.771007e-17,1.513560e-10,5.049642e-15,4.615293e-13,2.347059e-14,1.442262e-09,2.060471e-12,1.435888e-13,2.394697e-13,1.704255e-12,4.014188e-11,1.775317e-17,1.153237e-06,3.608600e-07,1.783263e-08,1.955935e-10,1.665099e-20,3.932874e-08,3.952843e-11,5.949923e-22,1.148169e-10,3.811144e-11,7.643798e-09,4.600475e-11,7.656413e-01,1.000000e-60,3.330922e-19,5.594363e-17,1.818388e-13,8.781946e-12,1.230595e-02
4.588211e+02,1.574994e-05,3.636410e-09,8.148179e-06,2.177834e-01,9.958859e-06,8.434105e-03,1.757744e-05,4.360956e-06,1.635903e-25,6.043381e-20,4.203325e-14,2.096649e-15,5.717906e-11,8.309125e-08,1.660728e-03,7.879119e-03,6.245394e-13,4.597473e-09,2.615578e-14,9.986351e-11,2.532727e-09,1.034873e-21,1.859389e-10,2.635770e-16,3.022839e-10,2.550616e-14,9.193362e-13,1.691670e-13,2.884428e-09,4.095138e-12,3.648162e-13,1.491124e-12,4.248459e-12,7.988003e-11,9.513445e-16,2.358002e-06,6.154325e-07,3.543638e-08,4.556166e-10,2.679853e-18,7.815631e-08,7.793550e-11,2.959815e-20,2.281703e-10,7.573671e-11,1.519026e-08,1.093747e-10,7.641836e-01,1.000000e-60,1.001547e-18,1.115018e-16,1.766956e-12,1.853432e-11,2.445486e-02
5.375369e+02,2.338554e-05,1.927216e-08,1.572444e-05,2.104641e-01,1.919809e-05,1.251534e-02,2.990824e-05,6.079714e-06,1.886275e-23,1.398748e-18,1.755656e-13,1.032963e-14,1.533354e-10,1.233841e-07,2.466693e-03,1.169231e-02,3.110752e-12,7.147494e-09,8.705901e-14,1.764442e-10,3.723422e-09,4.494022e-20,2.769489e-10,1.677886e-15,4.523255e-10,8.372968e-14,1.370682e-12,6.168504e-13,4.327991e-09,6.081029e-12,7.549053e-13,5.007653e-12,7.994260e-12,1.188558e-10,1.504157e-14,3.596272e-06,7.656227e-07,5.259603e-08,7.943648e-10,7.547292e-17,1.160102e-07,1.133159e-10,4.420282e-19,3.386906e-10,1.124179e-10,2.254785e-08,1.957039e-10,7.627626e-01,1.000000e-60,2.123167e-18,1.664157e-16,6.969496e-12,2.934988e-11,3.629825e-02
6.119860e+02,3.080144e-05,7.487170e-08,2.681817e-05,2.033661e-01,3.244859e-05,1.646681e-02,4.394250e-05,7.517092e-06,8.886857e-22,1.753853e-17,5.486108e-13,3.543180e-14,3.285696e-10,1.625453e-07,3.249567e-03,1.538429e-02,1.225784e-11,9.941420e-09,2.349388e-13,2.569392e-10,4.826049e-09,7.214357e-19,3.669785e-10,7.077354e-15,6.026922e-10,2.119136e-13,1.817182e-12,1.670598e-12,5.791624e-09,8.013249e-12,1.499074e-12,1.269666e-11,1.342697e-11,1.570494e-10,1.251680e-13,4.855214e-06,8.204043e-07,6.922209e-08,1.217515e-09,8.476951e-16,1.526980e-07,1.429527e-10,3.818622e-18,4.458711e-10,1.479748e-10,2.967984e-08,3.110053e-10,7.613856e-01,1.000000e-60,3.793175e-18,2.210400e-16,1.788775e-11,4.140665e-11,4.777446e-02
6.824436e+02,3.803572e-05,2.310954e-07,4.272081e-05,1.964665e-01,5.088271e-05,2.030039e-02,5.838910e-05,8.692859e-06,2.231014e-20,1.450729e-16,1.429747e-12,9.792921e-14,6.108603e-10,2.008254e-07,4.012572e-03,1.896595e-02,4.001881e-11,1.306877e-08,5.616421e-13,3.272113e-10,5.824351e-09,6.323466e-18,4.579814e-10,2.327362e-14,7.567625e-10,4.357462e-13,2.263839e-12,3.841243e-12,7.316460e-09,9.911666e-12,2.949536e-12,2.721800e-11,2.124890e-11,1.948374e-10,6.750888e-13,6.128870e-06,7.953264e-07,8.536790e-08,1.716225e-09,5.478298e-15,1.883478e-07,1.632935e-10,2.297163e-17,5.502748e-10,1.825636e-10,3.661227e-08,4.624718e-10,7.600482e-01,1.000000e-60,6.067768e-18,2.764760e-16,3.515383e-11,5.502551e-11,5.892065e-02
7.494632e+02,4.515641e-05,5.882759e-07,6.521464e-05,1.897163e-01,7.587541e-05,2.404251e-02,7.151141e-05,9.617277e-06,3.392241e-19,8.711645e-16,3.283512e-12,2.346738e-13,1.033016e-09,2.387022e-07,4.762081e-03,2.246169e-02,1.098532e-10,1.664812e-08,1.235946e-12,3.741041e-10,6.706681e-09,3.736415e-17,5.532978e-10,6.464198e-14,9.199838e-10,7.551095e-13,2.713318e-12,7.989454e-12,8.965038e-09,1.181981e-11,5.738338e-12,5.205435e-11,3.242668e-11,2.328426e-10,2.631760e-12,7.412242e-06,7.119237e-07,1.011481e-07,2.261904e-09,2.472545e-14,2.232329e-07,1.709298e-10,1.047507e-16,6.531912e-10,2.165578e-10,4.340031e-08,6.591997e-10,7.587407e-01,1.000000e-60,8.915069e-18,3.344895e-16,5.738906e-11,7.068309e-11,6.981709e-02
8.136087e+02,5.223635e-05,1.280930e-06,9.665417e-05,1.830624e-01,1.089134e-04,2.772112e-02,8.171081e-05,1.028762e-05,3.468009e-18,4.077092e-15,6.871254e-12,5.083961e-13,1.637124e-09,2.767952e-07,5.505157e-03,2.589724e-02,2.596055e-10,2.082980e-08,2.554095e-12,3.919887e-10,7.463417e-09,1.684751e-16,6.580068e-10,1.592280e-13,1.100298e-09,1.145187e-12,3.160479e-12,1.555368e-11,1.082319e-08,1.381091e-11,1.093268e-11,9.156622e-11,4.817264e-11,2.718549e-10,8.022184e-12,8.698571e-06,5.953875e-07,1.166830e-07,2.810982e-09,8.709408e-14,2.576548e-07,1.648010e-10,3.852943e-16,7.565385e-10,2.505269e-10,5.010671e-08,9.130878e-10,7.574530e-01,1.000000e-60,1.217149e-17,3.976929e-16,8.203123e-11,8.906528e-11,8.054962e-02
8.753334e+02,5.934494e-05,2.466089e-06,1.399497e-04,1.764597e-01,1.515661e-04,3.135904e-02,8.803999e-05,1.068949e-05,2.603115e-17,1.573869e-14,1.341030e-11,1.023210e-12,2.480379e-09,3.158713e-07,6.248366e-03,2.929334e-02,5.427699e-10,2.580796e-08,5.012396e-12,3.855084e-10,8.088547e-09,6.271439e-16,7.798519e-10,3.603746e-13,1.309279e-09,1.574978e-12,3.591676e-12,2.891002e-11,1.300686e-08,1.600303e-11,2.023714e-11,1.510826e-10,6.987333e-11,3.128248e-10,2.028240e-11,9.980149e-06,4.699795e-07,1.320680e-07,3.318351e-09,2.563734e-13,2.918920e-07,1.476748e-10,1.201572e-15,8.629981e-10,2.853133e-10,5.679301e-08,1.239720e-09,7.561762e-01,1.000000e-60,1.563347e-17,4.701248e-16,1.066608e-10,1.111901e-10,9.119067e-02
9.349343e+02,6.655320e-05,4.306662e-06,1.983139e-04,1.698769e-01,2.054954e-04,3.497055e-02,9.038990e-05,1.080376e-05,1.534232e-16,5.230249e-14,2.482647e-11,1.950550e-12,3.641853e-09,3.569142e-07,6.997155e-03,3.266243e-02,1.027616e-09,3.184049e-08,9.399728e-12,3.657191e-10,8.584804e-09,2.033078e-15,9.308406e-10,7.699996e-13,1.563969e-09,2.023274e-12,3.991115e-12,5.191899e-11,1.567308e-08,1.858396e-11,3.621679e-11,2.368858e-10,9.896930e-11,3.568864e-10,4.436077e-11,1.125012e-05,3.544651e-07,1.473549e-07,3.751566e-09,6.594234e-13,3.261838e-07,1.251942e-10,3.298016e-15,9.762593e-10,3.221492e-10,6.351753e-08,1.658488e-09,7.549045e-01,1.000000e-60,1.936353e-17,5.583108e-16,1.298714e-10,1.385981e-10,1.017892e-01
