T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
2.910000e+02,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,0.000000e+00
3.761840e+02,8.218124e-06,3.759550e-10,3.227903e-06,2.252769e-01,3.843045e-06,4.265313e-03,7.838376e-06,2.365786e-06,4.818102e-28,1.505689e-21,1.084495e-14,4.068874e-16,2.820594e-11,8.377818e-08,8.903850e-04,3.906993e-03,1.421988e-13,4.476642e-09,9.468517e-15,7.807993e-11,2.545175e-09,7.322352e-24,1.820649e-10,3.913629e-17,3.321140e-10,1.201940e-14,1.221296e-12,4.389397e-14,2.668581e-09,3.687382e-12,1.568510e-13,2.544233e-13,1.793809e-12,4.309907e-11,1.854386e-17,9.553638e-07,2.996265e-07,1.738858e-08,1.689678e-10,1.677601e-20,3.939279e-08,4.105418e-11,1.227380e-21,1.331096e-10,3.721097e-11,7.806943e-09,4.655466e-11,7.656336e-01,1.000000e-60,1.665381e-18,2.824545e-16,3.704236e-13,2.098109e-11,1.237167e-02
4.589410e+02,1.636235e-05,3.840983e-09,8.350782e-06,2.177375e-01,1.008400e-05,8.489378e-03,1.819405e-05,4.413348e-06,3.648473e-25,1.273347e-19,8.405409e-14,4.262499e-15,1.148581e-10,1.668078e-07,1.773385e-03,7.776619e-03,1.051774e-12,9.237743e-09,5.280850e-14,2.038118e-10,5.043024e-09,2.057196e-21,3.629981e-10,5.864804e-16,6.644670e-10,6.005388e-14,2.436930e-12,3.185359e-13,5.346272e-09,7.341633e-12,3.966939e-13,1.566055e-12,4.479949e-12,8.591556e-11,1.006820e-15,1.957554e-06,5.110699e-07,3.461561e-08,3.939834e-10,2.737035e-18,7.842274e-08,8.109522e-11,6.237436e-20,2.649925e-10,7.407872e-11,1.554204e-08,1.104343e-10,7.641629e-01,1.000000e-60,5.024476e-18,5.639428e-16,3.560022e-12,4.432795e-11,2.462915e-02
5.383030e+02,2.435606e-05,2.066693e-08,1.617964e-05,2.103390e-01,1.955072e-05,1.262906e-02,3.101336e-05,6.161740e-06,4.401090e-23,3.038218e-18,3.562043e-13,2.122027e-14,3.096148e-10,2.483212e-07,2.640659e-03,1.156910e-02,4.762932e-12,1.439349e-08,1.776025e-13,3.599432e-10,7.431671e-09,9.171613e-20,5.420526e-10,3.780713e-15,9.968500e-10,1.967423e-13,3.642235e-12,1.174019e-12,8.042532e-09,1.092956e-11,8.198683e-13,5.249344e-12,8.463093e-12,1.281575e-10,1.627443e-14,2.994460e-06,6.352770e-07,5.150770e-08,6.887074e-10,7.888430e-17,1.166994e-07,1.182042e-10,9.573985e-19,3.943406e-10,1.102344e-10,2.312820e-08,1.977048e-10,7.627208e-01,1.000000e-60,1.071284e-17,8.437980e-16,1.401583e-11,7.035493e-11,3.664917e-02
6.138380e+02,3.217205e-05,8.169202e-08,2.776422e-05,2.031158e-01,3.329204e-05,1.666401e-02,4.564979e-05,7.628310e-06,2.183285e-21,3.943983e-17,1.131527e-12,7.386556e-14,6.687835e-10,3.280805e-07,3.488766e-03,1.526552e-02,1.758533e-11,2.008244e-08,4.861686e-13,5.241937e-10,9.656921e-09,1.518853e-18,7.204355e-10,1.620815e-14,1.332357e-09,4.991594e-13,4.842447e-12,3.223087e-12,1.079655e-08,1.444481e-11,1.634596e-12,1.336403e-11,1.429979e-11,1.698333e-10,1.388137e-13,4.056612e-06,6.786435e-07,6.798499e-08,1.059389e-09,9.099379e-16,1.540470e-07,1.494305e-10,8.524119e-18,5.206287e-10,1.455186e-10,3.053129e-08,3.151145e-10,7.613140e-01,1.000000e-60,1.927930e-17,1.124136e-15,3.602322e-11,9.958254e-11,4.837497e-02
6.857356e+02,3.984578e-05,2.559668e-07,4.457312e-05,1.960494e-01,5.264893e-05,2.060357e-02,6.068327e-05,8.827897e-06,5.752312e-20,3.373134e-16,3.000418e-12,2.075911e-13,1.254946e-09,4.065582e-07,4.320704e-03,1.887410e-02,5.542261e-11,2.650362e-08,1.182316e-12,6.665633e-10,1.168061e-08,1.374096e-17,9.021351e-10,5.426397e-14,1.678836e-09,1.028769e-12,6.051394e-12,7.526509e-12,1.369022e-08,1.792381e-11,3.245604e-12,2.886029e-11,2.280546e-11,2.113467e-10,7.650259e-13,5.138658e-06,6.536499e-07,8.408932e-08,1.498516e-09,6.038080e-15,1.905722e-07,1.707202e-10,5.274559e-17,6.444607e-10,1.800677e-10,3.777356e-08,4.708365e-10,7.599388e-01,1.000000e-60,3.108157e-17,1.410848e-15,7.089434e-11,1.328871e-10,5.983674e-02
7.544107e+02,4.743794e-05,6.590237e-07,6.864169e-05,1.891008e-01,7.918104e-05,2.446839e-02,7.416707e-05,9.764595e-06,9.112305e-19,2.085905e-15,7.008329e-12,5.058872e-13,2.142646e-09,4.846427e-07,5.142199e-03,2.241337e-02,1.498809e-10,3.391785e-08,2.650283e-12,7.586662e-10,1.347088e-08,8.360170e-17,1.094036e-09,1.534698e-13,2.048981e-09,1.782557e-12,7.277099e-12,1.591180e-11,1.684840e-08,2.144769e-11,6.393175e-12,5.567418e-11,3.510852e-11,2.533532e-10,3.031750e-12,6.234388e-06,5.789520e-07,9.990910e-08,1.979272e-09,2.790367e-14,2.264979e-07,1.780818e-10,2.464311e-16,7.672466e-10,2.142169e-10,4.490151e-08,6.751926e-10,7.585876e-01,1.000000e-60,4.598947e-17,1.713463e-15,1.157515e-10,1.715478e-10,7.109866e-02
8.202630e+02,5.500997e-05,1.445231e-06,1.026217e-04,1.822311e-01,1.145124e-04,2.827847e-02,8.433310e-05,1.042967e-05,9.610001e-18,9.991937e-15,1.488889e-11,1.112651e-12,3.426680e-09,5.635000e-07,5.959290e-03,2.590107e-02,3.527359e-10,4.265065e-08,5.574870e-12,7.892181e-10,1.499992e-08,3.863742e-16,1.306823e-09,3.845378e-13,2.461550e-09,2.696256e-12,8.508427e-12,3.146777e-11,2.044340e-08,2.515840e-11,1.233681e-11,9.873203e-11,5.260480e-11,2.966867e-10,9.338475e-12,7.334826e-06,4.773210e-07,1.155288e-07,2.460271e-09,1.001596e-13,2.620573e-07,1.703508e-10,9.237018e-16,8.911775e-10,2.485085e-10,5.196604e-08,9.414135e-10,7.572528e-01,1.000000e-60,6.311681e-17,2.046403e-15,1.652607e-10,2.173890e-10,8.222422e-02
8.836206e+02,6.262368e-05,2.792235e-06,1.497477e-04,1.754067e-01,1.603168e-04,3.204997e-02,9.022114e-05,1.080414e-05,7.374731e-17,3.925383e-14,2.943696e-11,2.268922e-12,5.235838e-09,6.446778e-07,6.777808e-03,2.935113e-02,7.386694e-10,5.312712e-08,1.111291e-11,7.701126e-10,1.625113e-08,1.467373e-15,1.557318e-09,8.844479e-13,2.944668e-09,3.694587e-12,9.717506e-12,5.933980e-11,2.471234e-08,2.929536e-11,2.309640e-11,1.640358e-10,7.686781e-11,3.423974e-10,2.373436e-11,8.430671e-06,3.705844e-07,1.310131e-07,2.900163e-09,2.989566e-13,2.974761e-07,1.509464e-10,2.921433e-15,1.019557e-09,2.838237e-10,5.902048e-08,1.286744e-09,7.559279e-01,1.000000e-60,8.142798e-17,2.432832e-15,2.146030e-10,2.731739e-10,9.326729e-02
9.447271e+02,7.035356e-05,4.879102e-06,2.134983e-04,1.686015e-01,2.183535e-04,3.579389e-02,9.186510e-05,1.086773e-05,4.410954e-16,1.321256e-13,5.510773e-11,4.375425e-12,7.749353e-09,7.303178e-07,7.603167e-03,3.277240e-02,1.405861e-09,6.592231e-08,2.110982e-11,7.263919e-10,1.723270e-08,4.837560e-15,1.872252e-09,1.919986e-12,3.540714e-09,4.731913e-12,1.088253e-11,1.079478e-10,2.998214e-08,3.425072e-11,4.170185e-11,2.585989e-10,1.095020e-10,3.918020e-10,5.196712e-11,9.515002e-06,2.748566e-07,1.463965e-07,3.272047e-09,7.766167e-13,3.329795e-07,1.264630e-10,8.099619e-15,1.157196e-09,3.215341e-10,6.612326e-08,1.732561e-09,7.546080e-01,1.000000e-60,1.015992e-16,2.911243e-15,2.613286e-10,3.431747e-10,1.042683e-01
