T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
2.910000e+02,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,0.000000e+00
3.874916e+02,4.274327e-07,3.179949e-12,1.024556e-07,2.245623e-01,6.365846e-07,4.441876e-03,3.458853e-07,4.869174e-07,1.000000e-60,1.000000e-60,9.001056e-27,1.833025e-28,7.634326e-23,2.815886e-20,7.293437e-05,5.316282e-03,9.742216e-18,5.493533e-16,1.160942e-26,1.794282e-23,1.678838e-20,1.874233e-29,1.208947e-21,3.729845e-32,5.352745e-25,4.350406e-32,8.285933e-30,3.512624e-25,1.273666e-19,8.891606e-21,4.180905e-18,2.157650e-16,9.287875e-15,9.907003e-14,2.057032e-19,6.545873e-06,2.628769e-06,4.728683e-08,8.349358e-11,3.890373e-24,3.260557e-11,7.283900e-16,3.881882e-33,3.141365e-14,5.730699e-13,3.606252e-11,6.931410e-15,7.655954e-01,1.000000e-60,1.605512e-44,1.023752e-42,6.931281e-26,3.399413e-26,1.266210e-02
4.803540e+02,8.476748e-07,3.440286e-11,3.250236e-07,2.163883e-01,1.581276e-06,8.805515e-03,9.932728e-07,9.096110e-07,1.601161e-31,1.000000e-60,7.197880e-26,2.525820e-27,4.364734e-22,5.584701e-20,1.447621e-04,1.053892e-02,1.943698e-16,1.229260e-15,1.164807e-25,1.150275e-22,3.341796e-20,2.255901e-33,2.398481e-21,1.128495e-30,1.064182e-24,4.829241e-31,1.653261e-29,2.422975e-24,2.553469e-19,1.762733e-20,2.927349e-17,3.408474e-15,2.049615e-14,1.970960e-13,1.260067e-17,1.321367e-05,4.848148e-06,9.374316e-08,1.855919e-10,6.906976e-22,6.463861e-11,1.381340e-15,3.278949e-34,6.227568e-14,1.136076e-12,7.149506e-11,4.099067e-14,7.640997e-01,1.000000e-60,4.380661e-44,2.045510e-42,9.795345e-25,7.705402e-26,2.510183e-02
5.679018e+02,1.254455e-06,1.811250e-10,7.314244e-07,2.084991e-01,2.959823e-06,1.301659e-02,1.980827e-06,1.280384e-06,2.661131e-31,3.711138e-32,3.127257e-25,1.505123e-26,1.474809e-21,8.265423e-20,2.143525e-04,1.557895e-02,1.409573e-15,2.098965e-15,9.205081e-25,3.471257e-22,4.937228e-20,1.909497e-31,3.553764e-21,1.139583e-29,1.582109e-24,2.445931e-30,2.473627e-29,8.544528e-24,3.844489e-19,2.605969e-20,1.145668e-16,1.893592e-14,3.416321e-14,2.931582e-13,1.980781e-16,1.991933e-05,6.575421e-06,1.385788e-07,3.091976e-10,1.903248e-20,9.555492e-11,1.807963e-15,2.875964e-32,9.206192e-14,1.679446e-12,1.057048e-10,1.344993e-13,7.626561e-01,1.000000e-60,8.434660e-44,3.066776e-42,5.479751e-24,1.301122e-25,3.710760e-02
6.495962e+02,1.646723e-06,6.844706e-10,1.409109e-06,2.009495e-01,4.963522e-06,1.704572e-02,3.320009e-06,1.607510e-06,1.637723e-31,8.238918e-31,9.903110e-25,5.499113e-26,3.426635e-21,1.085118e-19,2.813195e-04,2.040120e-02,6.568804e-15,3.245841e-15,5.456017e-24,7.150388e-22,6.417918e-20,3.227620e-30,4.677855e-21,6.603262e-29,2.092635e-24,8.403703e-30,3.304717e-29,2.278586e-23,5.169371e-19,3.413311e-20,3.375594e-16,6.341077e-14,5.083489e-14,3.875570e-13,1.569837e-15,2.662607e-05,7.783514e-06,1.814822e-07,4.599191e-10,2.036789e-19,1.251418e-10,1.842567e-15,1.447079e-31,1.205682e-13,2.199430e-12,1.384745e-10,3.218390e-13,7.612748e-01,1.000000e-60,1.313617e-43,4.108050e-42,1.992129e-23,1.950326e-25,4.859601e-02
7.260729e+02,2.029717e-06,2.137379e-09,2.492861e-06,1.936964e-01,7.899985e-06,2.091549e-02,5.003044e-06,1.897180e-06,4.136330e-31,5.295613e-30,2.744556e-24,1.451963e-25,6.036929e-21,1.337630e-19,3.461603e-04,2.503277e-02,2.396690e-14,4.806874e-15,2.539196e-23,1.144311e-21,7.769153e-20,1.762895e-29,5.797073e-21,2.771527e-28,2.609774e-24,2.299295e-29,4.181718e-29,5.277323e-23,6.574781e-19,4.190034e-20,8.597726e-16,1.601044e-13,7.134505e-14,4.820228e-13,8.347857e-15,3.336982e-05,8.482341e-06,2.226953e-07,6.514500e-10,1.269256e-18,1.535723e-10,1.508434e-15,6.026779e-31,1.479637e-13,2.699048e-12,1.700237e-10,6.340699e-13,7.599478e-01,1.000000e-60,1.629259e-43,5.216011e-42,5.532668e-23,2.753661e-25,5.963204e-02
7.984204e+02,2.412890e-06,5.883157e-09,4.201143e-06,1.866548e-01,1.226822e-05,2.467089e-02,6.990588e-06,2.151442e-06,1.389343e-30,4.289355e-29,9.123158e-24,3.223425e-25,9.031971e-21,1.590346e-19,4.098002e-04,2.952755e-02,7.479978e-14,6.986540e-15,9.956716e-23,1.586270e-21,9.026426e-20,1.583487e-28,6.958929e-21,9.550183e-28,3.157443e-24,5.467750e-29,5.160473e-29,1.136769e-22,8.132991e-19,4.946853e-20,2.027128e-15,3.404116e-13,9.707100e-14,5.792053e-13,3.436049e-14,4.022086e-05,8.693210e-06,2.626981e-07,9.043681e-10,5.693173e-18,1.811925e-10,1.098888e-15,4.183350e-30,1.745885e-13,3.184375e-12,2.007748e-10,1.100081e-12,7.586597e-01,1.000000e-60,1.551062e-43,6.469532e-42,1.246618e-22,3.764774e-25,7.034478e-02
8.676707e+02,2.809022e-06,1.466093e-08,6.881879e-06,1.797411e-01,1.885681e-05,2.835591e-02,9.181950e-06,2.365328e-06,3.711296e-29,4.613102e-28,4.193062e-23,7.079180e-25,1.281636e-20,1.851988e-19,4.732471e-04,3.393834e-02,2.074711e-13,1.005806e-14,3.426812e-22,2.101071e-21,1.028287e-19,7.326591e-28,8.236244e-21,2.869941e-27,3.772187e-24,1.176413e-28,6.318881e-29,2.367131e-22,9.950143e-19,5.696434e-20,4.564779e-15,6.441983e-13,1.301658e-13,6.823575e-13,1.175199e-13,4.724202e-05,8.446555e-06,3.019578e-07,1.239203e-09,2.068743e-17,2.083595e-10,8.365487e-16,3.496037e-29,2.008026e-13,3.661791e-12,2.311743e-10,1.749442e-12,7.573953e-01,1.000000e-60,1.242725e-43,7.998697e-42,2.301627e-22,5.048664e-25,8.086097e-02
9.346154e+02,3.235658e-06,3.342608e-08,1.106634e-05,1.728912e-01,2.887524e-05,3.200372e-02,1.139827e-05,2.523755e-06,6.266838e-28,5.057687e-27,2.084773e-22,1.800277e-24,1.838040e-20,2.135146e-19,5.374892e-04,3.830508e-02,5.198605e-13,1.433182e-14,1.052384e-21,2.792515e-21,1.169457e-19,2.905337e-27,9.743148e-21,7.691574e-27,4.512611e-24,2.319763e-28,7.756527e-29,4.877525e-22,1.218935e-18,6.453975e-20,9.950180e-15,1.117858e-12,1.738431e-13,7.954508e-13,3.464098e-13,5.446276e-05,7.793967e-06,3.408199e-07,1.667610e-09,6.519564e-17,2.353879e-10,7.137832e-16,3.093623e-28,2.269452e-13,4.137320e-12,2.616318e-10,2.616613e-12,7.561428e-01,1.000000e-60,1.049791e-43,1.003254e-41,3.477401e-22,6.673853e-25,9.127736e-02
9.997943e+02,3.718475e-06,7.016698e-08,1.749740e-05,1.660636e-01,4.406399e-05,3.563485e-02,1.340617e-05,2.600171e-06,7.843744e-27,4.723383e-26,9.319740e-22,5.736731e-24,2.724362e-20,2.459596e-19,6.035402e-04,4.265263e-02,1.187844e-12,2.006784e-14,2.896043e-21,3.742295e-21,1.350651e-19,1.037782e-26,1.166530e-20,1.862729e-26,5.478203e-24,4.207935e-28,9.584169e-29,1.007977e-21,1.511242e-18,7.241660e-20,2.111929e-14,1.814864e-12,2.326303e-13,9.235550e-13,8.999779e-13,6.186468e-05,6.825354e-06,3.794786e-07,2.184660e-09,1.852397e-16,2.625687e-10,6.623450e-16,2.378702e-27,2.533669e-13,4.617544e-12,2.925356e-10,3.744174e-12,7.548950e-01,1.000000e-60,1.074897e-43,1.300055e-41,4.396548e-22,8.728823e-25,1.016557e-01
1.063577e+03,4.297192e-06,1.367856e-07,2.712219e-05,1.592314e-01,6.677707e-05,3.926163e-02,1.499081e-05,2.561037e-06,7.758535e-26,3.615522e-25,3.600215e-21,2.112268e-23,4.229974e-20,2.858845e-19,6.726329e-04,4.699611e-02,2.500510e-12,2.739528e-14,7.169947e-21,5.011644e-21,1.610641e-19,3.455675e-26,1.431867e-20,4.183294e-26,6.847550e-24,7.081689e-28,1.191709e-28,2.106620e-21,1.916274e-18,8.098341e-20,4.396104e-14,2.811863e-12,3.128141e-13,1.073660e-12,2.100606e-12,6.938992e-05,5.669218e-06,4.180058e-07,2.768726e-09,4.851532e-16,2.902608e-10,6.447417e-16,1.523436e-26,2.805316e-13,5.112010e-12,3.243423e-10,5.187586e-12,7.536469e-01,1.000000e-60,1.356676e-43,1.776821e-41,4.947038e-22,1.141214e-24,1.120356e-01
1.126296e+03,5.035132e-06,2.505326e-07,4.107378e-05,1.523623e-01,1.000679e-04,4.289844e-02,1.602976e-05,2.381193e-06,6.312038e-25,2.308807e-24,1.217481e-20,7.884155e-23,6.975904e-20,3.392798e-19,7.465886e-04,5.135302e-02,4.912405e-12,3.636301e-14,1.614468e-20,6.679125e-21,2.010209e-19,1.101292e-25,1.827607e-20,9.038350e-26,8.960811e-24,1.127749e-27,1.491861e-28,4.487679e-21,2.513909e-18,9.097860e-20,9.084220e-14,4.251209e-12,4.235260e-13,1.256259e-12,4.489474e-12,7.697530e-05,4.469945e-06,4.564285e-07,3.390192e-09,1.188477e-15,3.190700e-10,6.475017e-16,8.231784e-26,3.091972e-13,5.637075e-12,3.577574e-10,7.023310e-12,7.523929e-01,1.000000e-60,2.076035e-43,2.623165e-41,5.360035e-22,1.521319e-24,1.224647e-01
1.188404e+03,6.034116e-06,4.368322e-07,6.070444e-05,1.454014e-01,1.478700e-04,4.657097e-02,1.651046e-05,2.068423e-06,4.377352e-24,1.274201e-23,3.701699e-20,2.791556e-22,1.230650e-19,4.173226e-19,8.283220e-04,5.575411e-02,9.139086e-12,4.720533e-14,3.372749e-20,8.911714e-21,2.643502e-19,3.452866e-25,2.466828e-20,1.949585e-25,1.251382e-23,1.753656e-27,1.895905e-28,9.851791e-21,3.458055e-18,1.038385e-19,1.892177e-13,6.412968e-12,5.791860e-13,1.488160e-12,8.952533e-12,8.459176e-05,3.354499e-06,4.947717e-07,4.022537e-09,2.758890e-15,3.501085e-10,6.672215e-16,3.866997e-25,3.406693e-13,6.220764e-12,3.939933e-10,9.363908e-12,7.511231e-01,1.000000e-60,3.808555e-43,4.298778e-41,5.964550e-22,2.123163e-24,1.330252e-01
1.250581e+03,7.458951e-06,7.347327e-07,8.772561e-05,1.382604e-01,2.153830e-04,5.032158e-02,1.649397e-05,1.680525e-06,2.685056e-23,6.326440e-23,1.042528e-19,9.288015e-22,2.316056e-19,5.420474e-19,9.225741e-04,6.024928e-02,1.634856e-11,6.082702e-14,6.723129e-20,1.209178e-20,3.659485e-19,1.100264e-24,3.597994e-20,4.349933e-25,1.906661e-23,2.772121e-27,2.498326e-28,2.264508e-20,5.069325e-18,1.224545e-19,4.028664e-13,9.825894e-12,8.045853e-13,1.797734e-12,1.695561e-11,9.227088e-05,2.408187e-06,5.330178e-07,4.649017e-09,6.158194e-15,3.854122e-10,7.054852e-16,1.634420e-24,3.772099e-13,6.909770e-12,4.351663e-10,1.238865e-11,7.498215e-01,1.000000e-60,8.426429e-43,8.068344e-41,7.111952e-22,3.193491e-24,1.438510e-01
1.313674e+03,9.578204e-06,1.206661e-06,1.244320e-04,1.308207e-01,3.096503e-04,5.420726e-02,1.607334e-05,1.306879e-06,1.512666e-22,2.940583e-22,2.800767e-19,2.949889e-21,4.619597e-19,7.602456e-19,1.037029e-03,6.490435e-02,2.854785e-11,7.958354e-14,1.323303e-19,1.707113e-20,5.308507e-19,3.707445e-24,5.838497e-20,1.042451e-24,3.252733e-23,4.661904e-27,3.537660e-28,5.564759e-20,8.078561e-18,1.530297e-19,8.853230e-13,1.545226e-11,1.145121e-12,2.234917e-12,3.098351e-11,1.001064e-04,1.668759e-06,5.709086e-07,5.263721e-09,1.343894e-14,4.287058e-10,7.688540e-16,6.427390e-24,4.227843e-13,7.781487e-12,4.849831e-10,1.640372e-11,7.484661e-01,1.000000e-60,2.306507e-42,1.799414e-40,9.365314e-22,5.333305e-24,1.551236e-01
1.378333e+03,1.281850e-05,1.952003e-06,1.737517e-04,1.229721e-01,4.396956e-04,5.827903e-02,1.535642e-05,1.012867e-06,8.071458e-22,1.321486e-21,7.357646e-19,9.126897e-21,9.717478e-19,1.179631e-18,1.183656e-03,6.977449e-02,4.928273e-11,1.086420e-13,2.664003e-19,2.571378e-20,8.038608e-19,1.378813e-23,1.093386e-19,2.791247e-24,6.392708e-23,8.737804e-27,5.638169e-28,1.493839e-19,1.430945e-17,2.099727e-19,2.012914e-12,2.497668e-11,1.685958e-12,2.888741e-12,5.523195e-11,1.082118e-04,1.134555e-06,6.074451e-07,5.867927e-09,2.913370e-14,4.867910e-10,8.717364e-16,2.415134e-23,4.843727e-13,8.963823e-12,5.498687e-10,2.194670e-11,7.470362e-01,1.000000e-60,8.113574e-42,4.967948e-40,1.398728e-21,1.017472e-23,1.670155e-01
1.444263e+03,1.778826e-05,3.114421e-06,2.385035e-04,1.147074e-01,6.144950e-04,6.253363e-02,1.445968e-05,8.061371e-07,4.121182e-21,5.813618e-21,1.914702e-18,2.778888e-20,2.142901e-18,2.066470e-18,1.379144e-03,7.484354e-02,8.459855e-11,1.582216e-13,5.616063e-19,4.201077e-20,1.267454e-18,5.838705e-23,2.447213e-19,8.611233e-24,1.480997e-22,1.898029e-26,1.057528e-27,4.429890e-19,2.866284e-17,3.294428e-19,4.681685e-12,4.107441e-11,2.581952e-12,3.912068e-12,9.621872e-11,1.166209e-04,7.763717e-07,6.401358e-07,6.463455e-09,6.332160e-14,5.717477e-10,1.042059e-15,8.759077e-23,5.739248e-13,1.066188e-11,6.404836e-10,2.994148e-11,7.455291e-01,1.000000e-60,3.783284e-41,1.756003e-39,2.420800e-21,2.261191e-23,1.795501e-01
1.509740e+03,2.518808e-05,4.863017e-06,3.196381e-04,1.062030e-01,8.379972e-04,6.687541e-02,1.349570e-05,6.641125e-07,1.981744e-20,2.470339e-20,4.921662e-18,8.272762e-20,4.896780e-18,4.121645e-18,1.642735e-03,7.997652e-02,1.438026e-10,2.464046e-13,1.235657e-18,7.412945e-20,2.074297e-18,2.818077e-22,6.642874e-19,3.079328e-23,4.058361e-22,4.863241e-26,2.389495e-27,1.435647e-18,6.497987e-17,6.090544e-19,1.082131e-11,6.724007e-11,4.092662e-12,5.547054e-12,1.623680e-10,1.252027e-04,5.491373e-07,6.648918e-07,7.047969e-09,1.377600e-13,7.038575e-10,1.329856e-15,3.036833e-22,7.108449e-13,1.319024e-11,7.732995e-10,4.191399e-11,7.439740e-01,1.000000e-60,2.332144e-40,7.999558e-39,4.881755e-21,5.845860e-23,1.924833e-01
1.572405e+03,3.564033e-05,7.352163e-06,4.150798e-04,9.774763e-02,1.105687e-03,7.115734e-02,1.255418e-05,5.657303e-07,8.759409e-20,9.902916e-20,1.237142e-17,2.378270e-19,1.146073e-17,9.326676e-18,1.992530e-03,8.497097e-02,2.396989e-10,4.018016e-13,2.760050e-18,1.381325e-19,3.516932e-18,1.507546e-21,2.153082e-18,1.250610e-22,1.288872e-21,1.455043e-25,6.451354e-27,4.946163e-18,1.637322e-16,1.334249e-18,2.399918e-11,1.069820e-10,6.619804e-12,8.154069e-12,2.623137e-10,1.337206e-04,4.070117e-07,6.775676e-07,7.617869e-09,2.977346e-13,9.157310e-10,1.821587e-15,9.917959e-22,9.258129e-13,1.702791e-11,9.725268e-10,6.034415e-11,7.424198e-01,1.000000e-60,1.822973e-39,4.575312e-38,1.128653e-20,1.716568e-22,2.054092e-01
1.630695e+03,4.965175e-05,1.070812e-05,5.208863e-04,8.956255e-02,1.407773e-03,7.527342e-02,1.168356e-05,4.963866e-07,3.529226e-19,3.711000e-19,3.033604e-17,6.596284e-19,2.750380e-17,2.379680e-17,2.444939e-03,8.967223e-02,3.891906e-10,6.670412e-13,6.084087e-18,2.661435e-19,6.209166e-18,8.646958e-21,8.067420e-18,5.608657e-22,4.604047e-21,4.957081e-25,2.025754e-26,1.768184e-17,4.476529e-16,3.418086e-18,4.992742e-11,1.631870e-10,1.078151e-11,1.228313e-11,4.038348e-10,1.419983e-04,3.155017e-07,6.759038e-07,8.174837e-09,6.367537e-13,1.260913e-09,2.671013e-15,3.048683e-21,1.269533e-12,2.293901e-11,1.274640e-09,8.936177e-11,7.409027e-01,1.000000e-60,1.712727e-38,3.157313e-37,2.913667e-20,5.551802e-22,2.180276e-01
1.684272e+03,6.775747e-05,1.505665e-05,6.331364e-04,8.172404e-02,1.734674e-03,7.919503e-02,1.089398e-05,4.460871e-07,1.310940e-18,1.315686e-18,7.331603e-17,1.794371e-18,6.904547e-17,6.828825e-17,3.017983e-03,9.401803e-02,6.153171e-10,1.105706e-12,1.308157e-17,5.283783e-19,1.161162e-17,5.213272e-20,3.395066e-17,2.725733e-21,1.808701e-20,1.881275e-24,7.211619e-26,6.506939e-17,1.306607e-15,1.006989e-17,9.696277e-11,2.383636e-10,1.759300e-11,1.884908e-11,5.946347e-10,1.499937e-04,2.533992e-07,6.598546e-07,8.727314e-09,1.351391e-12,1.833152e-09,4.168258e-15,8.967376e-21,1.832638e-12,3.221141e-11,1.738475e-09,1.361207e-10,7.394320e-01,1.000000e-60,1.862138e-37,2.549656e-36,8.225536e-20,1.935999e-21,2.302591e-01
1.733361e+03,9.059784e-05,2.053501e-05,7.481897e-04,7.423349e-02,2.077918e-03,8.293258e-02,1.017741e-05,4.083752e-07,4.566459e-18,4.515438e-18,1.778535e-16,4.926479e-18,1.875505e-16,2.197496e-16,3.732199e-03,9.799181e-02,9.493882e-10,1.811740e-12,2.755842e-17,1.100667e-18,2.369819e-17,3.273582e-19,1.572819e-16,1.421196e-20,7.713617e-20,7.842332e-24,2.860523e-25,2.475032e-16,4.039882e-15,3.362372e-17,1.764893e-10,3.350729e-10,2.880738e-11,2.945406e-11,8.427904e-10,1.577320e-04,2.089354e-07,6.308936e-07,9.286079e-09,2.859305e-12,2.802889e-09,6.879919e-15,2.587352e-20,2.784762e-12,4.705341e-11,2.461641e-09,2.131682e-10,7.380035e-01,1.000000e-60,2.294499e-36,2.366889e-35,2.508970e-19,7.199399e-21,2.421403e-01
1.778132e+03,1.188208e-04,2.726185e-05,8.619936e-04,6.709937e-02,2.428055e-03,8.649327e-02,9.522801e-06,3.792539e-07,1.509760e-17,1.541386e-17,4.434132e-16,1.417645e-17,5.712923e-16,7.847961e-16,4.606678e-03,1.015746e-01,1.430967e-09,2.916453e-12,5.803019e-17,2.505517e-18,5.487015e-17,2.120878e-18,7.879302e-16,7.869741e-20,3.531901e-19,3.546414e-23,1.245721e-24,9.791310e-16,1.315016e-14,1.251928e-16,3.025203e-10,4.561225e-10,4.748973e-11,4.693059e-11,1.155318e-09,1.652258e-04,1.757081e-07,5.916140e-07,9.860120e-09,6.038756e-12,4.480768e-09,1.191898e-14,7.534556e-20,4.448712e-12,7.120484e-11,3.603788e-09,3.421934e-10,7.366140e-01,1.000000e-60,3.150548e-35,2.488639e-34,8.191086e-19,2.830732e-20,2.536972e-01
