T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
2.910000e+02,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,0.000000e+00
4.295064e+02,5.374074e-09,2.836947e-14,2.981544e-09,2.209108e-01,1.862832e-07,6.363105e-03,2.358365e-09,1.637404e-07,7.832940e-38,3.376131e-36,1.663941e-34,1.428221e-35,1.191230e-29,1.466741e-26,1.430152e-06,7.770026e-03,1.649526e-21,1.307664e-21,1.618974e-33,5.714384e-31,4.700791e-27,6.444741e-37,1.044010e-28,1.848973e-41,5.546274e-35,7.534951e-43,8.759668e-39,3.562446e-35,3.657066e-29,1.239263e-26,2.301817e-22,1.729635e-19,3.602752e-16,3.052732e-15,4.430797e-21,1.555421e-05,2.003240e-06,5.148924e-08,1.518702e-12,2.217249e-29,1.035114e-16,4.479713e-23,6.878363e-37,1.521560e-18,1.289543e-16,2.212639e-14,1.296595e-19,7.649367e-01,1.000000e-60,5.381599e-53,1.000000e-60,1.405858e-37,1.000000e-60,1.812107e-02
5.605704e+02,1.066447e-08,5.360441e-13,1.616092e-08,2.092182e-01,5.382392e-07,1.257798e-02,1.150233e-08,2.741341e-07,6.512285e-37,2.391362e-35,2.383353e-33,2.012157e-34,1.057400e-28,2.912326e-26,2.849546e-06,1.535910e-02,5.570967e-20,4.619946e-21,9.932547e-33,3.944375e-30,9.909748e-27,8.733870e-36,2.065306e-28,1.484856e-39,1.102402e-34,1.304895e-42,4.187546e-39,3.330780e-34,7.778410e-29,2.449677e-26,2.410714e-21,2.387193e-18,7.163294e-16,6.197073e-15,5.423967e-19,3.083378e-05,3.825658e-06,1.017796e-07,3.253387e-12,6.274935e-27,2.046131e-16,6.017175e-23,1.000000e-60,3.007694e-18,2.549061e-16,4.375969e-14,1.894944e-18,7.628063e-01,1.000000e-60,6.290189e-53,1.000000e-60,3.403021e-36,1.000000e-60,3.582020e-02
6.818737e+02,1.595035e-08,4.225816e-12,5.234173e-08,1.979928e-01,1.123974e-06,1.854436e-02,3.755353e-08,3.511415e-07,9.044194e-36,8.375787e-37,1.990040e-32,1.226711e-33,3.454901e-28,4.361223e-26,4.253942e-06,2.264480e-02,5.984425e-19,1.346075e-20,1.547982e-31,1.325570e-29,1.586444e-26,1.000000e-60,3.056308e-28,2.295621e-38,1.654724e-34,2.849592e-42,1.000000e-60,1.591517e-33,1.302792e-28,3.611774e-26,1.301584e-20,1.261419e-17,9.941066e-16,9.610237e-15,1.232831e-17,4.563648e-05,5.370118e-06,1.500600e-07,5.356767e-12,1.872180e-25,3.016812e-16,2.111022e-23,3.349703e-36,4.434449e-18,3.758247e-16,6.464316e-14,1.139993e-17,7.607610e-01,1.000000e-60,4.129558e-53,1.000000e-60,2.936165e-35,1.000000e-60,5.281199e-02
7.942696e+02,2.165051e-08,2.191903e-11,1.294444e-07,1.871843e-01,2.122235e-06,2.428890e-02,9.631512e-08,4.034035e-07,1.691428e-33,1.000000e-60,5.026556e-31,6.079410e-33,8.835661e-28,5.931421e-26,5.674148e-06,2.965980e-02,3.861344e-18,3.729628e-20,2.109846e-30,3.335093e-29,2.378003e-26,1.000000e-60,4.073911e-28,1.686204e-37,2.261759e-34,1.089033e-41,1.000000e-60,6.199105e-33,2.046511e-28,4.730994e-26,1.145284e-19,5.194179e-17,1.179335e-15,1.350713e-14,1.254031e-16,6.009087e-05,6.548304e-06,1.965456e-07,1.021787e-11,2.061957e-24,3.952000e-16,9.255726e-24,1.202111e-37,5.808317e-18,4.922579e-16,8.508920e-14,4.337761e-17,7.587917e-01,1.000000e-60,1.485167e-53,1.000000e-60,1.548723e-34,1.000000e-60,6.917267e-02
9.003405e+02,2.873444e-08,8.701067e-11,2.726831e-07,1.765930e-01,3.948333e-06,2.991738e-02,2.014802e-07,4.257914e-07,9.764205e-35,2.053730e-34,1.023858e-29,4.206901e-32,2.269860e-27,7.895723e-26,7.176859e-06,3.653345e-02,1.840354e-17,1.005772e-19,2.271373e-29,7.868957e-29,3.681712e-26,4.526226e-34,5.335660e-28,8.303689e-37,3.039520e-34,8.476395e-41,1.000000e-60,3.129644e-32,3.197099e-28,5.828822e-26,1.297647e-18,1.862562e-16,1.367508e-15,1.809030e-14,7.951818e-16,7.455618e-05,7.240067e-06,2.420829e-07,2.091249e-11,1.397881e-23,4.870941e-16,6.488506e-24,8.093736e-36,7.154998e-18,6.063826e-16,1.059000e-13,1.224253e-16,7.568621e-01,1.000000e-60,2.054284e-53,1.000000e-60,5.193338e-34,1.000000e-60,8.520410e-02
1.002195e+03,3.928649e-08,2.801801e-10,5.257004e-07,1.660635e-01,7.439358e-06,3.551185e-02,3.467719e-07,3.951904e-07,1.457180e-33,3.581699e-33,1.221049e-28,5.048314e-31,7.028391e-27,1.086861e-25,8.863506e-06,4.336637e-02,7.059388e-17,2.605734e-19,1.954376e-28,1.895159e-28,6.308528e-26,3.773983e-33,6.973693e-28,3.203754e-36,4.248354e-34,1.256494e-38,1.000000e-60,3.293614e-31,5.138442e-28,6.924170e-26,1.219720e-17,5.704184e-16,1.698017e-15,2.367500e-14,3.622055e-15,8.935197e-05,7.290648e-06,2.872922e-07,4.027849e-11,7.283668e-23,5.793426e-16,5.636505e-24,3.075040e-34,8.495375e-18,7.199989e-16,1.281401e-13,2.770267e-16,7.549437e-01,1.000000e-60,7.854894e-52,1.000000e-60,9.337618e-34,1.000000e-60,1.011413e-01
1.101095e+03,5.785893e-08,7.674926e-10,9.690261e-07,1.555182e-01,1.405083e-05,4.111243e-02,4.965206e-07,2.943144e-07,4.965259e-33,1.307957e-32,9.589520e-28,5.367713e-30,2.639754e-26,1.639339e-25,1.090880e-05,5.020825e-02,2.326681e-16,6.587391e-19,1.379952e-27,4.750474e-28,1.222852e-25,1.347326e-33,9.014456e-28,1.121489e-35,6.521997e-34,3.376006e-36,4.997859e-39,3.814670e-30,8.815401e-28,8.033531e-26,9.213027e-17,1.567639e-15,2.321647e-15,3.099728e-14,1.296983e-14,1.046361e-04,6.624215e-06,3.323535e-07,6.902921e-11,3.185209e-22,6.743922e-16,5.491153e-24,5.134684e-34,9.842326e-18,8.343746e-16,1.532296e-13,5.357339e-16,7.530227e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.169545e-33,1.000000e-60,1.171006e-01
1.197792e+03,9.400658e-08,1.892371e-09,1.740995e-06,1.449080e-01,2.601283e-05,4.674345e-02,6.078083e-07,1.814566e-07,6.559449e-32,1.316681e-31,5.654141e-27,4.348324e-29,1.028775e-25,2.860232e-25,1.365209e-05,5.708987e-02,7.029622e-16,1.761262e-18,8.795872e-27,1.332873e-27,2.569198e-25,1.049932e-32,1.273086e-27,3.419402e-35,3.834769e-34,6.940371e-36,4.058638e-37,3.403830e-29,1.696098e-27,9.184911e-26,5.881122e-16,4.308009e-15,3.491914e-15,4.183195e-14,3.957561e-14,1.203838e-04,5.382689e-06,3.770738e-07,1.055492e-10,1.215552e-21,7.772879e-16,5.876601e-24,4.173249e-33,1.120919e-17,9.512425e-16,1.833544e-13,9.400820e-16,7.510903e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.536800e-33,1.003689e-35,1.331551e-01
1.292484e+03,1.667604e-07,4.413634e-09,3.073802e-06,1.342226e-01,4.652176e-05,5.240768e-02,6.695983e-07,1.179954e-07,9.478844e-31,1.573949e-30,2.760735e-26,2.815830e-28,3.771112e-25,5.857882e-25,1.775561e-05,6.401586e-02,2.051865e-15,5.346699e-18,5.614055e-26,4.486471e-27,5.522507e-25,1.838038e-32,1.793078e-27,9.678703e-35,6.414532e-34,2.108532e-36,5.893128e-38,2.391712e-28,3.829777e-27,1.043777e-25,3.327743e-15,1.279418e-14,5.849737e-15,6.039828e-14,1.097178e-13,1.363729e-04,3.925897e-06,4.205785e-07,1.496213e-10,4.181750e-21,8.993830e-16,6.983221e-24,4.079879e-32,1.261260e-17,1.073667e-15,2.221805e-13,1.573329e-15,7.491448e-01,1.000000e-60,1.000000e-60,1.000000e-60,2.577428e-33,5.027685e-36,1.493181e-01
