T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
2.910000e+02,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,0.000000e+00
3.035210e+02,1.848613e-07,5.197114e-33,1.195487e-27,2.312879e-01,6.406621e-28,7.733669e-04,2.295211e-13,3.016324e-05,1.000000e-60,6.891962e-38,1.000590e-36,1.000000e-60,6.197406e-23,1.564156e-03,4.679589e-04,2.118695e-04,2.239381e-27,1.413493e-05,1.429863e-31,4.931163e-30,2.953876e-06,1.331116e-38,1.602512e-08,2.183624e-32,3.939474e-06,3.759263e-27,2.783350e-06,1.348083e-35,1.296276e-10,5.687785e-13,1.000000e-60,1.195969e-45,1.006581e-39,3.504257e-22,1.303925e-38,1.719077e-31,9.117825e-21,2.369616e-13,1.000000e-60,1.211585e-57,6.902386e-28,2.938586e-44,6.771418e-39,4.833105e-31,6.385642e-29,6.905621e-20,1.000000e-60,7.656402e-01,1.000000e-60,1.149766e-23,3.771976e-07,1.547680e-30,1.062998e-13,1.232140e-02
3.159002e+02,3.688445e-07,1.128892e-31,6.017689e-27,2.297013e-01,6.291581e-27,1.543060e-03,5.315481e-13,6.018320e-05,2.752972e-39,1.296942e-40,1.078246e-35,1.752902e-37,4.622390e-22,3.120882e-03,9.336950e-04,4.227327e-04,2.398126e-26,2.820271e-05,2.300939e-30,8.345360e-29,5.893722e-06,2.766766e-38,3.197413e-08,2.551364e-31,7.860236e-06,4.022346e-26,5.553480e-06,2.123249e-34,2.586396e-10,1.134855e-12,1.000000e-60,3.341890e-46,1.000000e-60,6.991868e-22,1.186184e-40,4.093540e-31,1.819234e-20,4.727977e-13,1.000000e-60,1.000000e-60,1.377199e-27,6.031531e-44,1.515410e-40,9.643254e-31,1.274095e-28,1.377844e-19,1.000000e-60,7.641694e-01,1.000000e-60,6.607652e-23,7.526036e-07,1.811422e-29,2.120947e-13,2.458428e-02
3.280696e+02,5.509362e-07,1.280065e-30,2.136504e-26,2.281310e-01,4.145451e-26,2.304841e-03,9.331629e-13,8.989454e-05,2.065921e-39,4.850873e-38,1.863787e-34,4.131205e-40,2.454509e-21,4.661605e-03,1.394643e-03,6.314281e-04,1.355381e-25,4.212588e-05,1.966580e-29,7.554376e-28,8.803345e-06,1.000000e-60,4.775917e-08,1.563567e-30,1.174069e-05,2.265763e-25,8.295131e-06,1.343469e-33,3.863252e-10,1.695113e-12,1.670156e-40,1.000000e-60,4.391821e-38,1.044363e-21,1.375542e-39,7.471707e-31,2.717356e-20,7.062093e-13,1.000000e-60,8.144027e-56,2.057096e-27,9.544010e-44,1.082703e-37,1.440395e-30,1.903093e-28,2.058060e-19,3.467920e-36,7.627139e-01,1.000000e-60,2.682911e-22,1.124150e-06,1.112236e-28,3.168019e-13,3.672108e-02
3.399898e+02,7.305184e-07,1.007670e-29,6.376594e-26,2.265824e-01,2.184669e-25,3.056123e-03,1.467686e-12,1.191964e-04,6.889733e-38,2.095246e-36,7.396596e-34,1.000000e-60,1.079564e-20,6.181093e-03,1.849238e-03,8.372472e-04,5.704071e-25,5.585715e-05,1.201172e-28,5.033556e-27,1.167287e-05,1.684576e-35,6.332667e-08,7.101996e-30,1.556766e-05,9.485066e-25,1.099900e-05,6.202539e-33,5.122510e-10,2.247649e-12,1.000000e-60,1.000000e-60,1.238633e-37,1.384781e-21,1.411745e-36,1.234665e-30,3.603101e-20,9.364040e-13,1.000000e-60,3.321985e-52,2.727624e-27,1.424057e-43,1.609653e-36,1.909904e-30,2.523421e-28,2.728902e-19,7.032417e-38,7.612783e-01,1.000000e-60,9.195300e-22,1.490576e-06,5.062626e-28,4.200661e-13,4.869062e-02
3.516577e+02,9.075166e-07,6.359028e-29,1.703879e-25,2.250560e-01,9.884635e-25,3.796594e-03,2.180478e-12,1.480766e-04,4.888364e-38,1.000000e-60,2.529320e-33,2.267218e-36,4.167650e-20,7.678717e-03,2.297293e-03,1.040105e-03,2.004631e-24,6.939085e-05,5.927920e-28,2.760089e-26,1.450110e-05,1.000000e-60,7.867016e-08,2.687489e-29,1.933957e-05,3.310993e-24,1.366396e-05,2.424145e-32,6.363649e-10,2.792234e-12,2.636966e-40,7.425150e-45,4.618357e-37,1.720301e-21,1.716921e-36,1.946592e-30,4.476101e-20,1.163286e-12,1.000000e-60,2.475300e-51,3.388503e-27,2.192763e-43,1.000000e-60,2.372657e-30,3.134824e-28,3.390091e-19,2.558036e-36,7.598635e-01,1.000000e-60,2.840177e-21,1.851730e-06,1.920227e-27,5.218444e-13,6.048793e-02
3.630820e+02,1.082030e-06,3.450333e-28,4.218903e-25,2.235511e-01,4.026861e-24,4.526672e-03,3.135398e-12,1.765515e-04,3.123503e-36,1.518474e-39,7.723687e-33,3.140199e-39,1.470010e-19,9.155320e-03,2.739058e-03,1.240115e-03,6.219823e-24,8.273457e-05,2.508334e-27,1.329049e-25,1.728963e-05,1.000000e-60,9.379828e-08,8.986070e-29,2.305854e-05,1.019355e-23,1.629151e-05,8.481777e-32,7.587367e-10,3.329175e-12,1.200329e-39,1.000000e-60,1.443044e-36,2.051112e-21,1.191434e-35,3.000278e-30,5.336846e-20,1.386984e-12,1.000000e-60,1.284141e-53,4.040106e-27,3.632286e-43,2.950539e-37,2.828914e-30,3.737645e-28,4.041999e-19,5.146019e-36,7.584685e-01,1.000000e-60,8.210534e-21,2.207814e-06,6.436868e-27,6.221941e-13,7.211964e-02
3.742709e+02,1.254153e-06,1.696711e-27,9.923729e-25,2.220667e-01,1.537242e-23,5.246745e-03,4.423753e-12,2.046361e-04,4.936740e-36,3.260679e-36,2.287488e-32,6.131889e-39,4.906452e-19,1.061169e-02,3.174769e-03,1.437384e-03,1.760166e-23,9.589544e-05,9.443526e-27,5.902557e-25,2.003995e-05,2.228229e-37,1.087191e-07,2.757406e-28,2.672653e-05,2.860783e-23,1.888306e-05,2.778478e-31,8.794315e-10,3.858758e-12,1.000000e-60,6.850611e-42,4.350349e-36,2.377389e-21,7.813113e-35,4.580434e-30,6.185797e-20,1.607617e-12,4.927135e-41,6.143343e-51,4.682779e-27,6.476441e-43,9.617801e-36,3.278919e-30,4.332204e-28,4.684973e-19,9.192726e-36,7.570926e-01,1.000000e-60,2.287974e-20,2.559018e-06,1.980576e-26,7.211687e-13,8.359196e-02
3.852315e+02,1.423964e-06,7.881317e-27,2.271730e-24,2.206024e-01,5.686687e-23,5.957152e-03,6.180302e-12,2.323438e-04,1.699320e-35,2.630678e-40,6.437338e-32,1.779681e-36,1.598111e-18,1.204850e-02,3.604631e-03,1.632005e-03,4.643990e-23,1.088796e-04,3.246917e-26,2.516244e-24,2.275335e-05,5.155777e-38,1.234396e-07,8.013438e-28,3.034529e-05,7.485856e-23,2.143981e-05,8.876122e-31,9.985061e-10,4.381232e-12,6.247117e-41,1.000000e-60,1.283227e-35,2.699287e-21,4.727416e-34,7.003217e-30,7.023350e-20,1.825287e-12,1.000000e-60,1.858228e-53,5.316825e-27,1.227051e-42,1.816111e-39,3.722883e-30,4.918783e-28,5.319316e-19,3.295765e-35,7.557351e-01,1.000000e-60,6.326018e-20,2.905508e-06,5.772992e-26,8.188145e-13,9.491026e-02
3.959705e+02,1.591539e-06,3.548713e-26,5.206405e-24,2.191572e-01,2.081239e-22,6.658200e-03,8.607594e-12,2.596864e-04,9.139298e-35,1.000000e-60,1.778689e-31,4.680895e-38,5.182942e-18,1.346639e-02,4.028830e-03,1.824063e-03,1.160971e-22,1.216928e-04,1.040352e-25,1.057180e-23,2.543101e-05,1.225441e-35,1.379662e-07,2.278858e-27,3.391638e-05,1.857975e-22,2.396289e-05,2.871562e-30,1.116012e-09,4.896823e-12,1.000000e-60,4.096941e-41,3.731699e-35,3.016943e-21,2.716966e-33,1.080687e-29,7.849870e-20,2.040090e-12,1.000000e-60,1.207712e-50,5.942518e-27,2.447404e-42,1.000000e-60,4.160998e-30,5.497634e-28,5.945303e-19,1.022192e-34,7.543956e-01,1.000000e-60,1.783960e-19,3.247433e-06,1.647098e-25,9.151741e-13,1.060795e-01
