T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
2.910000e+02,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,0.000000e+00
3.034915e+02,8.079455e-08,1.000000e-60,3.709632e-28,2.312758e-01,2.035042e-28,7.672135e-04,5.800531e-14,2.091192e-05,1.000000e-60,1.000000e-60,2.419344e-33,1.000000e-60,2.815979e-23,1.688039e-03,4.506649e-04,2.280108e-04,3.830775e-28,9.575941e-06,3.009706e-31,6.467193e-31,2.191271e-06,4.322631e-34,1.626635e-08,5.596040e-33,3.647994e-06,8.780664e-28,2.616549e-06,5.457773e-36,7.511342e-11,4.995857e-13,4.420200e-42,1.618200e-44,2.191801e-37,2.158044e-24,1.000000e-60,2.397602e-27,8.820960e-21,1.742525e-13,6.561610e-42,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,8.557116e-32,1.000000e-60,7.572817e-22,7.273702e-30,7.655505e-01,1.000000e-60,7.660905e-24,6.927500e-07,4.043894e-31,2.270297e-14,1.306898e-02
3.157634e+02,1.607169e-07,1.000000e-60,1.924319e-27,2.296869e-01,1.978889e-27,1.526145e-03,1.366196e-13,4.159811e-05,1.841360e-35,1.000000e-60,1.000000e-60,1.000000e-60,2.136150e-22,3.357855e-03,8.964649e-04,4.535604e-04,4.128003e-27,1.904851e-05,1.000000e-60,1.158520e-29,4.358887e-06,1.000000e-60,3.235711e-08,6.578193e-32,7.256608e-06,9.462469e-27,5.204854e-06,6.856094e-35,1.494160e-10,9.937785e-13,1.000000e-60,1.000000e-60,6.358700e-37,4.292793e-24,1.000000e-60,5.834102e-27,1.754670e-20,3.466240e-13,4.036412e-41,1.510812e-52,1.000000e-60,1.000000e-60,1.000000e-60,1.702186e-31,1.000000e-60,1.506388e-21,1.611851e-28,7.640000e-01,1.000000e-60,4.441108e-23,1.378022e-06,4.769079e-30,4.516086e-14,2.599689e-02
3.276828e+02,2.388844e-07,3.451006e-31,6.790221e-27,2.281329e-01,1.282908e-26,2.268412e-03,2.438553e-13,6.183006e-05,1.000000e-60,1.000000e-60,3.495693e-33,1.501406e-34,1.135060e-21,4.991006e-03,1.332476e-03,6.741572e-04,2.325606e-26,2.831308e-05,5.144284e-30,1.084766e-28,6.478906e-06,1.000000e-60,4.809455e-08,4.017149e-31,1.078598e-05,5.315966e-26,7.736324e-06,1.000000e-60,2.220870e-10,1.477120e-12,5.526047e-42,2.465381e-43,1.567565e-38,6.380666e-24,1.234704e-36,1.088793e-26,2.608083e-20,5.152105e-13,1.429088e-40,3.055544e-51,1.000000e-60,1.000000e-60,1.000000e-60,2.530073e-31,1.000000e-60,2.239043e-21,3.541448e-27,7.624836e-01,1.000000e-60,1.801694e-22,2.048247e-06,2.910303e-29,6.712562e-14,3.864092e-02
3.391880e+02,3.148592e-07,3.073044e-30,2.073530e-26,2.266224e-01,6.606695e-26,2.989858e-03,3.897088e-13,8.149451e-05,1.669600e-34,1.844211e-35,1.000000e-60,2.484076e-34,4.944867e-21,6.578347e-03,1.756257e-03,8.885664e-04,9.669912e-26,3.731778e-05,1.890399e-29,7.349003e-28,8.539460e-06,4.289094e-33,6.339056e-08,1.798646e-30,1.421636e-05,2.199465e-25,1.019679e-05,1.000000e-60,2.927197e-10,1.946903e-12,1.068977e-41,7.101411e-45,1.000000e-60,8.409975e-24,1.000000e-60,1.838378e-26,3.437559e-20,6.790683e-13,3.837651e-40,9.177155e-46,1.000000e-60,1.000000e-60,1.000000e-60,3.334739e-31,1.000000e-60,2.951060e-21,9.133173e-26,7.610097e-01,1.000000e-60,6.108569e-22,2.699672e-06,1.309555e-28,8.847427e-14,5.093029e-02
3.502916e+02,3.886889e-07,2.070057e-29,6.124998e-26,2.251546e-01,2.931205e-25,3.690935e-03,5.883709e-13,1.006037e-04,1.000000e-60,1.000000e-60,3.532362e-32,1.157888e-34,1.892817e-20,8.120869e-03,2.168073e-03,1.096922e-03,3.339085e-25,4.606824e-05,8.589264e-29,4.082670e-27,1.054183e-05,1.000000e-60,7.825467e-08,6.675278e-30,1.754988e-05,7.548373e-25,1.258778e-05,2.190481e-33,3.613580e-10,2.403423e-12,1.000000e-60,3.920568e-44,1.000000e-60,1.038199e-23,2.971253e-36,2.914151e-26,4.243612e-20,8.382994e-13,1.015169e-39,3.251471e-34,1.000000e-60,1.000000e-60,1.000000e-60,4.116684e-31,1.000000e-60,3.640151e-21,2.922564e-24,7.595775e-01,1.000000e-60,1.854607e-21,3.332703e-06,4.945823e-28,1.092201e-13,6.287267e-02
3.610247e+02,4.605472e-07,8.890561e-29,1.273914e-25,2.237260e-01,1.183208e-24,4.373290e-03,8.605789e-13,1.192027e-04,1.178848e-31,1.000000e-60,1.000000e-60,1.000000e-60,6.665601e-20,9.622202e-03,2.568892e-03,1.299713e-03,1.015705e-24,5.458503e-05,3.967733e-28,2.000950e-26,1.249074e-05,1.000000e-60,9.272189e-08,2.185736e-29,2.079439e-05,2.280230e-24,1.491492e-05,2.910583e-32,4.281635e-10,2.847752e-12,1.000000e-60,2.575966e-42,1.240279e-39,1.230134e-23,1.000000e-60,1.852103e-26,5.028142e-20,9.932787e-13,1.041196e-39,2.025904e-45,1.000000e-60,1.000000e-60,5.175398e-35,4.877750e-31,1.000000e-60,4.194852e-21,5.453479e-26,7.581834e-01,1.000000e-60,5.258186e-21,3.948832e-06,1.582818e-27,1.294120e-13,7.449616e-02
3.714151e+02,5.305871e-07,4.516369e-28,3.184111e-25,2.223335e-01,4.538873e-24,5.038379e-03,1.237201e-12,1.373310e-04,1.000000e-60,2.623293e-34,1.000000e-60,7.381991e-35,2.253923e-19,1.108554e-02,2.959568e-03,1.497373e-03,2.818422e-24,6.288631e-05,1.412653e-27,9.157084e-26,1.439033e-05,1.000000e-60,1.068230e-07,6.586161e-29,2.395679e-05,6.282504e-24,1.718318e-05,6.849234e-32,4.932784e-10,3.280837e-12,1.000000e-60,2.022413e-42,5.267361e-39,1.417212e-23,4.258985e-35,1.127531e-26,5.792818e-20,1.144336e-12,1.024542e-39,2.256547e-49,1.000000e-60,1.000000e-60,1.475199e-34,5.619557e-31,1.000000e-60,4.732708e-21,7.955720e-28,7.568247e-01,1.000000e-60,1.441956e-20,4.549369e-06,4.819089e-27,1.490930e-13,8.582552e-02
3.814868e+02,5.989427e-07,2.103344e-27,7.375691e-25,2.209745e-01,1.693820e-23,5.687474e-03,1.764858e-12,1.550234e-04,1.000000e-60,1.092788e-34,8.934139e-33,9.885545e-35,7.472440e-19,1.251370e-02,3.340849e-03,1.690280e-03,7.303528e-24,7.098796e-05,4.755554e-27,4.034872e-25,1.624423e-05,3.278895e-34,1.205850e-07,1.891046e-28,2.704315e-05,1.617380e-23,1.939689e-05,2.190406e-31,5.568276e-10,3.703507e-12,1.000000e-60,3.248102e-42,2.616514e-38,1.599792e-23,1.067560e-34,6.707799e-27,6.539106e-20,1.291761e-12,9.819210e-40,1.000000e-60,1.000000e-60,1.000000e-60,1.121642e-36,6.343525e-31,1.000000e-60,5.257578e-21,9.116562e-30,7.554986e-01,1.000000e-60,3.943120e-20,5.135465e-06,1.388084e-26,1.683007e-13,9.688243e-02
3.912582e+02,6.657113e-07,9.298045e-27,1.735999e-24,2.196471e-01,6.181074e-23,6.321500e-03,2.515598e-12,1.723050e-04,4.175727e-33,6.106677e-35,4.429514e-32,1.190530e-34,2.443013e-18,1.390869e-02,3.713279e-03,1.878708e-03,1.797867e-23,7.890152e-05,1.487498e-26,1.732948e-24,1.805510e-05,3.581948e-34,1.340275e-07,5.355585e-28,3.005785e-05,3.961653e-23,2.155921e-05,7.382165e-31,6.189013e-10,4.116365e-12,1.000000e-60,2.561558e-42,1.167521e-37,1.778133e-23,6.636918e-34,3.873524e-27,7.268067e-20,1.435764e-12,8.746591e-40,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.050685e-31,1.000000e-60,5.770261e-21,8.264404e-32,7.542033e-01,1.000000e-60,1.100392e-19,5.707954e-06,3.947824e-26,1.870624e-13,1.076826e-01
