T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
2.910000e+02,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,0.000000e+00
3.016661e+02,3.496635e-08,2.577406e-34,1.127533e-28,2.314999e-01,5.521609e-29,6.508076e-04,1.639896e-14,1.261102e-05,1.000000e-60,1.432458e-38,8.705820e-38,1.054636e-37,1.129730e-23,1.526478e-03,3.722802e-04,2.073055e-04,5.738570e-29,5.781902e-06,6.343102e-33,8.419738e-32,1.448848e-06,1.000000e-60,1.416457e-08,1.193351e-33,2.871747e-06,1.716943e-28,2.110012e-06,1.175688e-36,4.537725e-11,3.827494e-13,3.423039e-48,1.882937e-46,1.000000e-60,1.128873e-23,2.375607e-39,1.118411e-29,1.756788e-21,1.244691e-13,1.157346e-44,1.000000e-60,4.251734e-25,3.922278e-43,9.852688e-39,9.545731e-33,4.992354e-30,6.900254e-21,1.140754e-33,7.657174e-01,1.000000e-60,3.985498e-24,8.828913e-07,8.764452e-32,5.611039e-15,1.167700e-02
3.121896e+02,6.967505e-08,6.838115e-33,5.268288e-28,2.301279e-01,4.432794e-28,1.296820e-03,3.853132e-14,2.512912e-05,1.988659e-37,1.179443e-37,3.661800e-37,1.996368e-37,7.325202e-23,3.041708e-03,7.418171e-04,4.130835e-04,5.557975e-28,1.152120e-05,4.973688e-32,1.301391e-30,2.887020e-06,1.344515e-36,2.822477e-08,1.246338e-32,5.722332e-06,1.662669e-27,4.204476e-06,1.313479e-35,9.042013e-11,7.626785e-13,1.000000e-60,2.917629e-44,1.000000e-60,2.249427e-23,1.260975e-38,2.650266e-29,3.500631e-21,2.480210e-13,1.754672e-42,1.000000e-60,8.472138e-25,9.599189e-43,1.000000e-60,1.902112e-32,9.947920e-30,1.374966e-20,3.993208e-32,7.643273e-01,1.000000e-60,2.053399e-23,1.759277e-06,9.175029e-31,1.118073e-14,2.326796e-02
3.224850e+02,1.038395e-07,5.716497e-32,1.752607e-27,2.287774e-01,2.447645e-27,1.932702e-03,6.837568e-14,3.745093e-05,3.113354e-37,1.629036e-37,2.208880e-35,1.000000e-60,3.392705e-22,4.533179e-03,1.105560e-03,6.156350e-04,2.866243e-27,1.717051e-05,3.472737e-31,1.069504e-29,4.302642e-06,8.080934e-36,4.206451e-08,6.896048e-32,8.528221e-06,8.557393e-27,6.266100e-06,1.108962e-34,1.347568e-10,1.136650e-12,1.682500e-42,1.000000e-60,3.855713e-38,3.352412e-23,1.000000e-60,4.850745e-29,5.217131e-21,3.696356e-13,1.687858e-43,1.000000e-60,1.262637e-24,2.054203e-42,5.978746e-37,2.834794e-32,1.482578e-29,2.049167e-20,1.362781e-30,7.629590e-01,1.000000e-60,7.531006e-23,2.621921e-06,5.088111e-30,1.666309e-14,3.467718e-02
3.325017e+02,1.372833e-07,3.715965e-31,5.045196e-27,2.274554e-01,1.111022e-26,2.555171e-03,1.087054e-13,4.951282e-05,2.060435e-34,1.000000e-60,4.255630e-35,1.000000e-60,1.324382e-21,5.993188e-03,1.461629e-03,8.139135e-04,1.111445e-26,2.270064e-05,1.884598e-30,6.533615e-29,5.688401e-06,1.000000e-60,5.561230e-08,2.857594e-31,1.127492e-05,3.306856e-26,8.284233e-06,3.843659e-34,1.781581e-10,1.502733e-12,1.000000e-60,1.000000e-60,6.345547e-38,4.432128e-23,4.594796e-38,8.181331e-29,6.897421e-21,4.886848e-13,1.000000e-60,1.154888e-49,1.669296e-24,3.994449e-42,1.000000e-60,3.747801e-32,1.960075e-29,2.709146e-20,5.428363e-29,7.616195e-01,1.000000e-60,2.347331e-22,3.466367e-06,2.120076e-29,2.202980e-14,4.584572e-02
3.422359e+02,1.699829e-07,2.052601e-30,1.260427e-26,2.261629e-01,4.450684e-26,3.163789e-03,1.634394e-13,6.130631e-05,1.000000e-60,1.000000e-60,1.837134e-34,5.416622e-37,4.633737e-21,7.420710e-03,1.809776e-03,1.007780e-03,3.633179e-26,2.810772e-05,8.309138e-30,3.335615e-28,7.043325e-06,8.682002e-36,6.885864e-08,9.958052e-31,1.396050e-05,1.076041e-25,1.025746e-05,1.307568e-33,2.205937e-10,1.860670e-12,3.914593e-42,1.311086e-43,3.435371e-39,5.487821e-23,7.084318e-39,1.276221e-28,8.540323e-21,6.050850e-13,1.171743e-42,1.370422e-37,2.066907e-24,8.406383e-42,1.493019e-37,4.640493e-32,2.426947e-29,3.354441e-20,2.682507e-27,7.603099e-01,1.000000e-60,6.626159e-22,4.292024e-06,7.378851e-29,2.727710e-14,5.676574e-02
3.517019e+02,2.019764e-07,9.905626e-30,2.983322e-26,2.248982e-01,1.648834e-25,3.759265e-03,2.382426e-13,7.284514e-05,1.679266e-34,1.062119e-36,4.262847e-34,7.507323e-37,1.516085e-20,8.817407e-03,2.150405e-03,1.197461e-03,1.058128e-25,3.339804e-05,3.192604e-29,1.524579e-27,8.368992e-06,3.103382e-36,8.181893e-08,3.092258e-30,1.658809e-05,3.117133e-25,1.218808e-05,4.142488e-33,2.621130e-10,2.210878e-12,4.249219e-42,1.549694e-45,7.838961e-39,6.520716e-23,1.975991e-37,3.424726e-28,1.014775e-20,7.189716e-13,4.963364e-42,7.985365e-37,2.455932e-24,1.627070e-41,1.015416e-36,5.513908e-32,2.883737e-29,3.985879e-20,8.425241e-27,7.590285e-01,1.000000e-60,1.757258e-21,5.099851e-06,2.294518e-28,3.241109e-14,6.744996e-02
3.609154e+02,2.333065e-07,4.436034e-29,6.773028e-26,2.236597e-01,5.841496e-25,4.342392e-03,3.415679e-13,8.414469e-05,1.288776e-35,1.000000e-60,1.335111e-33,2.142849e-36,4.781681e-20,1.018514e-02,2.483970e-03,1.383208e-03,2.836616e-25,3.857866e-05,1.106704e-28,6.527964e-27,9.667168e-06,4.948445e-36,9.451048e-08,8.877054e-30,1.916119e-05,8.308368e-25,1.407866e-05,1.219661e-32,3.027712e-10,2.553824e-12,1.000000e-60,7.463428e-45,2.161353e-38,7.532193e-23,1.505986e-36,4.279901e-28,1.172184e-20,8.304967e-13,5.175407e-42,1.464124e-36,2.836890e-24,3.274170e-41,1.000000e-60,6.369211e-32,3.331055e-29,4.604154e-20,8.983615e-27,7.577737e-01,1.000000e-60,4.502553e-21,5.890927e-06,6.600652e-28,3.743861e-14,7.791263e-02
3.698902e+02,2.640115e-07,1.889598e-28,1.498795e-25,2.224460e-01,2.019807e-24,4.913886e-03,4.860875e-13,9.521881e-05,1.397575e-35,3.819860e-36,3.218092e-33,1.181852e-36,1.482019e-19,1.152559e-02,2.810880e-03,1.565249e-03,7.150862e-25,4.365592e-05,3.548487e-28,2.694122e-26,1.093944e-05,1.000000e-60,1.069488e-07,2.423428e-29,2.168296e-05,2.082584e-24,1.593153e-05,3.438025e-32,3.426184e-10,2.889928e-12,1.000000e-60,8.391468e-44,5.860977e-38,8.523490e-23,7.695263e-36,2.607384e-28,1.326453e-20,9.397967e-13,1.526821e-41,4.843686e-48,3.210247e-24,6.654058e-41,2.493726e-36,7.207450e-32,3.769448e-29,5.210002e-20,6.681755e-29,7.565439e-01,1.000000e-60,1.142235e-20,6.666220e-06,1.805710e-27,4.236583e-14,8.816655e-02
3.786391e+02,2.941261e-07,7.755261e-28,3.309962e-25,2.212556e-01,6.859700e-24,5.474390e-03,6.913515e-13,1.060800e-04,4.067758e-36,7.745680e-37,8.662441e-33,1.000000e-60,4.543040e-19,1.284026e-02,3.131505e-03,1.743790e-03,1.721913e-24,4.863556e-05,1.073388e-27,1.085805e-25,1.218726e-05,1.000000e-60,1.191480e-07,6.458291e-29,2.415624e-05,4.989915e-24,1.774876e-05,9.568985e-32,3.816993e-10,3.219569e-12,1.098360e-42,1.431456e-43,1.587502e-37,9.495725e-23,3.949925e-35,1.526815e-28,1.477755e-20,1.046995e-12,1.367196e-41,1.544567e-51,3.576425e-24,1.367713e-40,5.729887e-37,8.029571e-32,4.199412e-29,5.804199e-20,3.920288e-31,7.553378e-01,1.000000e-60,2.928583e-20,7.426606e-06,4.823922e-27,4.719831e-14,9.822331e-02
