T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
2.910000e+02,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,0.000000e+00
3.797059e+02,5.642608e-06,1.930149e-10,2.257653e-06,2.250761e-01,2.882635e-06,4.286861e-03,5.304934e-06,1.911456e-06,5.442734e-31,3.396171e-24,4.538314e-17,1.282831e-18,1.183280e-13,3.484383e-10,5.613471e-04,4.420460e-03,5.020654e-15,1.972579e-11,3.197345e-17,2.363862e-13,1.151047e-11,2.883108e-26,7.850207e-13,5.864409e-20,6.288996e-13,9.141426e-18,8.825388e-16,2.817468e-16,2.289534e-11,4.276504e-14,2.993106e-14,7.851286e-14,8.233298e-13,1.748708e-11,1.037798e-17,2.656267e-06,8.830359e-07,2.244813e-08,3.087285e-10,8.998630e-21,2.382962e-08,1.392806e-11,2.693630e-24,3.379904e-11,3.280844e-11,4.873509e-09,2.681639e-11,7.656336e-01,1.000000e-60,7.541095e-24,1.205910e-21,1.153024e-15,2.530504e-14,1.236281e-02
4.656547e+02,1.122114e-05,1.996334e-09,5.955963e-06,2.173577e-01,7.597174e-06,8.522358e-03,1.253363e-05,3.580803e-06,3.950166e-28,2.700672e-22,3.293481e-16,1.397313e-17,5.003764e-13,6.929419e-10,1.116759e-03,8.788497e-03,9.143931e-14,4.091476e-11,1.796657e-16,6.765632e-13,2.278798e-11,8.653254e-24,1.563503e-12,9.071146e-19,1.257246e-12,5.363382e-17,1.759679e-15,2.051162e-15,4.584129e-11,8.504014e-14,8.386059e-14,6.139178e-13,2.077755e-12,3.482473e-11,5.831962e-16,5.435539e-06,1.519600e-06,4.463226e-08,7.280206e-10,1.546997e-18,4.738210e-08,2.740174e-11,1.263379e-22,6.720502e-11,6.523495e-11,9.690436e-09,6.754422e-11,7.641667e-01,1.000000e-60,2.294744e-23,2.405933e-21,1.304679e-14,5.379069e-14,2.458164e-02
5.478393e+02,1.668384e-05,1.073334e-08,1.174144e-05,2.098043e-01,1.480879e-05,1.266311e-02,2.173700e-05,5.023765e-06,4.574505e-26,6.180933e-21,1.347952e-15,7.124218e-17,1.379163e-12,1.030368e-09,1.661005e-03,1.305930e-02,6.748123e-13,6.413862e-11,6.111842e-16,1.261307e-12,3.354796e-11,3.930992e-22,2.332864e-12,5.985090e-18,1.885381e-12,1.966152e-16,2.629459e-15,7.566163e-15,6.894095e-11,1.264296e-13,1.937839e-13,2.380497e-12,3.970556e-12,5.190348e-11,9.434839e-15,8.304402e-06,1.911300e-06,6.632765e-08,1.288376e-09,4.505176e-17,7.042023e-08,3.960110e-11,1.836076e-21,9.988419e-11,9.695285e-11,1.440260e-08,1.268207e-10,7.627319e-01,1.000000e-60,4.918765e-23,3.598754e-21,5.752312e-14,8.593312e-14,3.653287e-02
6.260420e+02,2.202936e-05,4.278381e-08,2.050577e-05,2.024306e-01,2.543843e-05,1.669996e-02,3.266059e-05,6.256701e-06,2.278035e-24,7.966011e-20,4.240924e-15,2.531918e-16,3.026697e-12,1.360784e-09,2.193449e-03,1.722336e-02,3.329974e-12,9.018614e-11,1.701207e-15,1.903710e-12,4.357131e-11,6.576529e-21,3.101877e-12,2.632950e-17,2.522208e-12,5.454134e-16,3.500743e-15,2.086256e-14,9.261400e-11,1.669437e-13,4.309029e-13,6.663873e-12,6.801618e-12,6.878790e-11,8.087735e-14,1.124685e-05,2.072806e-06,8.748948e-08,2.012138e-09,5.216230e-16,9.289972e-08,4.930713e-11,1.608434e-20,1.317878e-10,1.279052e-10,1.900164e-08,2.100655e-10,7.613321e-01,1.000000e-60,8.872287e-23,4.799019e-21,1.608473e-13,1.226193e-13,4.819199e-02
7.006751e+02,2.730210e-05,1.386112e-07,3.358014e-05,1.951975e-01,4.080735e-05,2.065314e-02,4.453868e-05,7.290652e-06,6.466808e-23,7.079477e-19,1.135756e-14,7.297565e-16,5.761904e-12,1.687352e-09,2.717511e-03,2.130155e-02,1.266707e-11,1.201903e-10,4.230862e-15,2.473018e-12,5.270757e-11,6.049192e-20,3.892990e-12,9.118137e-17,3.186856e-12,1.218651e-15,4.390071e-15,4.928011e-14,1.176568e-10,2.070465e-13,9.476826e-13,1.539133e-11,1.103455e-11,8.571290e-11,4.592469e-13,1.426144e-05,2.030832e-06,1.082278e-07,2.902160e-09,3.496079e-15,1.149451e-07,5.493338e-11,1.026997e-19,1.631425e-10,1.582866e-10,2.351428e-08,3.240668e-10,7.599601e-01,1.000000e-60,1.423779e-22,6.038740e-21,3.379685e-13,1.653152e-13,5.962020e-02
7.722153e+02,3.255763e-05,3.753083e-07,5.291109e-05,1.880599e-01,6.266534e-05,2.454567e-02,5.599394e-05,8.121602e-06,1.160221e-21,4.703462e-18,2.718719e-14,1.837791e-15,9.980492e-12,2.014604e-09,3.237282e-03,2.531767e-02,3.903659e-11,1.555928e-10,9.743511e-15,2.837376e-12,6.080924e-11,3.779325e-19,4.742986e-12,2.686983e-16,3.908667e-12,2.275768e-15,5.306287e-15,1.062879e-13,1.452317e-10,2.475916e-13,2.054001e-12,3.125034e-11,1.734292e-11,1.029989e-10,1.908227e-12,1.733866e-05,1.828251e-06,1.286677e-07,3.920034e-09,1.646254e-14,1.367051e-07,5.521780e-11,5.124980e-19,1.943002e-10,1.883899e-10,2.797310e-08,4.772218e-10,7.586074e-01,1.000000e-60,2.067250e-22,7.365112e-21,5.786704e-13,2.160769e-13,7.088798e-02
8.409840e+02,3.784771e-05,8.683364e-07,8.114678e-05,1.809876e-01,9.308951e-05,2.839198e-02,6.540816e-05,8.728686e-06,1.410843e-20,2.457107e-17,5.978353e-14,4.207685e-15,1.619250e-11,2.348174e-09,3.756123e-03,2.928670e-02,1.006950e-10,1.981364e-10,2.110984e-14,2.949300e-12,6.773333e-11,1.809567e-18,5.709852e-12,7.042388e-16,4.731336e-12,3.676404e-15,6.230521e-15,2.161927e-13,1.769595e-10,2.900520e-13,4.330753e-12,5.770421e-11,2.659125e-11,1.210323e-10,6.183273e-12,2.045099e-05,1.526197e-06,1.488873e-07,4.979211e-09,6.063406e-14,1.582953e-07,5.050448e-11,2.085043e-18,2.257461e-10,2.186217e-10,3.240545e-08,6.798104e-10,7.572682e-01,1.000000e-60,2.732117e-22,8.848228e-21,8.492246e-13,2.777338e-13,8.204256e-02
9.071364e+02,4.322269e-05,1.761384e-06,1.215770e-04,1.739666e-01,1.343773e-04,3.219657e-02,7.157727e-05,9.077885e-06,1.244886e-19,1.054977e-16,1.230398e-13,8.972847e-15,2.508318e-11,2.695757e-09,4.276593e-03,3.321329e-02,2.242071e-10,2.500503e-10,4.334302e-14,2.874615e-12,7.339821e-11,7.162437e-18,6.888055e-12,1.695815e-15,5.722289e-12,5.317079e-15,7.106090e-15,4.218507e-13,2.151336e-10,3.370400e-13,8.783351e-12,9.898622e-11,3.975732e-11,1.402922e-10,1.644435e-11,2.355926e-05,1.192876e-06,1.689059e-07,5.970566e-09,1.862972e-13,1.798012e-07,4.301327e-11,7.182767e-18,2.582134e-10,2.496503e-10,3.683472e-08,9.445898e-10,7.559402e-01,1.000000e-60,3.359741e-22,1.060430e-20,1.110332e-12,3.544683e-13,9.310414e-02
9.707196e+02,4.874595e-05,3.205917e-06,1.776885e-04,1.669959e-01,1.888933e-04,3.595621e-02,7.415769e-05,9.134244e-06,8.451182e-19,3.861706e-16,2.402682e-13,1.811242e-14,3.759208e-11,3.068756e-09,4.800778e-03,3.709394e-02,4.420693e-10,3.143701e-10,8.463196e-14,2.727474e-12,7.787855e-11,2.468633e-17,8.433289e-12,3.850156e-15,6.986589e-12,7.103783e-15,7.855122e-15,7.965469e-13,2.630039e-10,3.930709e-13,1.700418e-11,1.599647e-10,5.779976e-11,1.613827e-10,3.734943e-11,2.662598e-05,8.854430e-07,1.886882e-07,6.805048e-09,4.977413e-13,2.013075e-07,3.540388e-11,2.161586e-17,2.928235e-10,2.825850e-10,4.128658e-08,1.286598e-09,7.546234e-01,1.000000e-60,4.045384e-22,1.283759e-20,1.335987e-12,4.527569e-13,1.040722e-01
