T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
2.910000e+02,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,0.000000e+00
3.032261e+02,2.802017e-08,3.066527e-34,9.586338e-29,2.312902e-01,5.028646e-29,7.435565e-04,1.132764e-14,1.186011e-05,6.041612e-37,3.340914e-39,2.553892e-36,1.316058e-38,1.227366e-23,1.800612e-03,4.190926e-04,2.457996e-04,4.193225e-29,5.474479e-06,2.556410e-33,6.752099e-32,1.441960e-06,1.000000e-60,1.641131e-08,1.079343e-33,3.129832e-06,1.444279e-28,2.336767e-06,3.775535e-37,4.478860e-11,4.135691e-13,1.433824e-41,1.000000e-60,1.000000e-60,1.000000e-60,8.924226e-40,1.000000e-60,1.695134e-21,1.328956e-13,1.000000e-60,3.118853e-56,1.000000e-60,1.000000e-60,1.000000e-60,6.171454e-33,1.000000e-60,1.000000e-60,1.000000e-60,7.654753e-01,1.000000e-60,4.524957e-24,1.208654e-06,7.992684e-32,3.374993e-15,1.369634e-02
3.152200e+02,5.570295e-08,8.034367e-33,5.255428e-28,2.297174e-01,4.826260e-28,1.478160e-03,2.742400e-14,2.357740e-05,9.101516e-36,1.000000e-60,8.656196e-36,1.081733e-37,9.278444e-23,3.579543e-03,8.331387e-04,4.886395e-04,4.568210e-28,1.088304e-05,4.386998e-32,1.267010e-30,2.866557e-06,1.000000e-60,3.262501e-08,1.280403e-32,6.221977e-06,1.572512e-27,4.645397e-06,1.912297e-35,8.903789e-11,8.221582e-13,2.621127e-41,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,3.369857e-21,2.641910e-13,1.000000e-60,1.000000e-60,1.000000e-60,1.015726e-41,1.000000e-60,1.226859e-32,1.000000e-60,1.000000e-60,1.000000e-60,7.638524e-01,1.000000e-60,2.652099e-23,2.402755e-06,9.586147e-31,6.709346e-15,2.722776e-02
3.268421e+02,8.271861e-08,8.271221e-32,1.929286e-27,2.281826e-01,3.118920e-27,2.195060e-03,5.056256e-14,3.501233e-05,1.000000e-60,1.000000e-60,2.991662e-35,2.359922e-38,4.971347e-22,5.315604e-03,1.237207e-03,7.256273e-04,2.615613e-27,1.616126e-05,3.684192e-31,1.243658e-29,4.256823e-06,1.244987e-38,4.844798e-08,7.930994e-32,9.239606e-06,8.977708e-27,6.898392e-06,1.101196e-34,1.322208e-10,1.220901e-12,2.020267e-40,1.000000e-60,7.572549e-36,1.000000e-60,1.893386e-39,1.000000e-60,5.004221e-21,3.923224e-13,1.000000e-60,1.000000e-60,1.000000e-60,6.648237e-41,1.000000e-60,1.821880e-32,1.000000e-60,1.000000e-60,1.000000e-60,7.622687e-01,1.000000e-60,1.095035e-22,3.568079e-06,5.943991e-30,9.963347e-15,4.043309e-02
3.380311e+02,1.089122e-07,6.527137e-31,5.783851e-27,2.266944e-01,1.635876e-26,2.890145e-03,8.390408e-14,4.609929e-05,2.261108e-35,1.000000e-60,6.138615e-35,1.000000e-60,2.219109e-21,6.998837e-03,1.628980e-03,9.554036e-04,1.111613e-26,2.127886e-05,2.252251e-30,8.944884e-29,5.604783e-06,1.000000e-60,6.378946e-08,3.629766e-31,1.216541e-05,3.798028e-26,9.082828e-06,5.335192e-34,1.740897e-10,1.607510e-12,1.000000e-60,7.544522e-42,1.000000e-60,1.000000e-60,6.767270e-39,1.000000e-60,6.588853e-21,5.165548e-13,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.398795e-32,1.000000e-60,1.000000e-60,1.000000e-60,7.607331e-01,1.000000e-60,3.807119e-22,4.697943e-06,2.710041e-29,1.311833e-14,5.323658e-02
3.488035e+02,1.343080e-07,4.146251e-30,1.602832e-26,2.252516e-01,7.598828e-26,3.564060e-03,1.323396e-13,5.684857e-05,6.345784e-35,9.124237e-39,2.024080e-34,8.122315e-38,8.926295e-21,8.630803e-03,2.008820e-03,1.178182e-03,3.951591e-26,2.624060e-05,1.104112e-29,5.400452e-28,6.911689e-06,1.000000e-60,7.866368e-08,1.388072e-30,1.500210e-05,1.342436e-25,1.120073e-05,2.060145e-33,2.146834e-10,1.982344e-12,1.000000e-60,1.219668e-41,1.000000e-60,1.000000e-60,9.910003e-38,1.000000e-60,8.125220e-21,6.370034e-13,4.250778e-40,1.000000e-60,1.000000e-60,1.000000e-60,2.289484e-38,2.958138e-32,1.000000e-60,1.000000e-60,1.000000e-60,7.592444e-01,1.000000e-60,1.198377e-21,5.793394e-06,1.037835e-28,1.617722e-14,6.565012e-02
3.591938e+02,1.589740e-07,2.361708e-29,4.183017e-26,2.238502e-01,3.303416e-25,4.218609e-03,2.036449e-13,6.728897e-05,1.000000e-60,1.482126e-37,7.305356e-34,8.898262e-38,3.399566e-20,1.021587e-02,2.377745e-03,1.394558e-03,1.247562e-25,3.105976e-05,4.683121e-29,2.957709e-27,8.181039e-06,9.195088e-37,9.311048e-08,4.737601e-30,1.775728e-05,4.211610e-25,1.325778e-05,7.231944e-33,2.541106e-10,2.346407e-12,1.000000e-60,1.939364e-41,1.000000e-60,1.000000e-60,7.537005e-37,1.000000e-60,9.617439e-21,7.539907e-13,3.257746e-40,7.145406e-38,1.000000e-60,3.958460e-42,1.000000e-60,3.501408e-32,1.000000e-60,1.000000e-60,4.904648e-28,7.577984e-01,1.000000e-60,3.581125e-21,6.857367e-06,3.551057e-28,1.914821e-14,7.770694e-02
3.692318e+02,1.829694e-07,1.252000e-28,1.056503e-25,2.224869e-01,1.383143e-24,4.855361e-03,3.104536e-13,7.744548e-05,1.000000e-60,1.000000e-60,2.300084e-33,7.576920e-38,1.259350e-19,1.175784e-02,2.736639e-03,1.605051e-03,3.626028e-25,3.574788e-05,1.789363e-28,1.533823e-26,9.415875e-06,1.000000e-60,1.071645e-07,1.511423e-29,2.043754e-05,1.216581e-24,1.525889e-05,2.380144e-32,2.924658e-10,2.700571e-12,3.040937e-40,3.129208e-41,1.000000e-60,1.000000e-60,5.066524e-36,1.000000e-60,1.106908e-20,8.677972e-13,7.388721e-40,2.795332e-47,1.000000e-60,1.000000e-60,1.000000e-60,4.029907e-32,1.000000e-60,1.000000e-60,1.734160e-30,7.563917e-01,1.000000e-60,1.055314e-20,7.892409e-06,1.135863e-27,2.203842e-14,8.943593e-02
3.789437e+02,2.063452e-07,6.258628e-28,2.669610e-25,2.211589e-01,5.601530e-24,5.475674e-03,4.737761e-13,8.733979e-05,1.000000e-60,2.331269e-37,7.028339e-33,1.858065e-37,4.556951e-19,1.326001e-02,3.086267e-03,1.810109e-03,9.941727e-25,4.031497e-05,6.347315e-28,7.645774e-26,1.061883e-05,1.846443e-36,1.208556e-07,4.689966e-29,2.304860e-05,3.318672e-24,1.720834e-05,7.729109e-32,3.298307e-10,3.045591e-12,1.668795e-38,1.000000e-60,1.000000e-60,1.000000e-60,3.225172e-35,1.000000e-60,1.248325e-20,9.786655e-13,4.094250e-40,1.000000e-60,1.000000e-60,1.000000e-60,1.078409e-37,4.544761e-32,1.000000e-60,1.000000e-60,4.710865e-33,7.550213e-01,1.000000e-60,3.152375e-20,8.900731e-06,3.535196e-27,2.485401e-14,1.008621e-01
3.883521e+02,2.291462e-07,2.935011e-27,6.939581e-25,2.198634e-01,2.171625e-23,6.080731e-03,7.288245e-13,9.699076e-05,1.000000e-60,1.000000e-60,2.167279e-32,2.681479e-37,1.593899e-18,1.472523e-02,3.427297e-03,2.010125e-03,2.615606e-24,4.476974e-05,2.132882e-27,3.657113e-25,1.179220e-05,1.649546e-36,1.342101e-07,1.464509e-28,2.559546e-05,8.705915e-24,1.910985e-05,2.543088e-31,3.662767e-10,3.382127e-12,1.000000e-60,4.338395e-41,1.000000e-60,1.000000e-60,1.886081e-34,1.000000e-60,1.386264e-20,1.086807e-12,1.000000e-60,1.129227e-44,1.000000e-60,1.000000e-60,1.000000e-60,5.046953e-32,1.000000e-60,1.000000e-60,1.000000e-60,7.536847e-01,1.000000e-60,9.631992e-20,9.884254e-06,1.107496e-26,2.760036e-14,1.120073e-01
