T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
2.910000e+02,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,0.000000e+00
3.042029e+02,1.441184e-07,4.173145e-33,8.609380e-28,2.311948e-01,4.817977e-28,8.141098e-04,1.463199e-13,2.807309e-05,2.640143e-37,1.433637e-39,1.591680e-36,9.562775e-38,5.176173e-23,1.699627e-03,4.874582e-04,2.296570e-04,1.377334e-27,1.299804e-05,8.504546e-32,2.741185e-30,2.797867e-06,3.838598e-38,1.697961e-08,1.555312e-32,4.053104e-06,2.587054e-27,2.874144e-06,1.393681e-35,1.102001e-10,5.725056e-13,6.426137e-45,1.000000e-60,1.247367e-41,4.384387e-24,1.174243e-42,7.174332e-32,6.177125e-21,2.207367e-13,5.757658e-46,5.259798e-58,2.729106e-27,5.400966e-45,1.818809e-39,1.937120e-31,7.205199e-31,1.050841e-21,2.569428e-40,7.655229e-01,1.000000e-60,1.109462e-23,5.054337e-07,1.110944e-30,6.344380e-14,1.329879e-02
3.171721e+02,2.866954e-07,9.845622e-32,4.548235e-27,2.295254e-01,5.075004e-27,1.619512e-03,3.434237e-13,5.584592e-05,2.239801e-37,7.376890e-39,1.367723e-35,3.313797e-37,4.150135e-22,3.381076e-03,9.697026e-04,4.568577e-04,1.543328e-26,2.585706e-05,1.547976e-30,5.091147e-29,5.565809e-06,5.862156e-38,3.377761e-08,1.908678e-31,8.062856e-06,2.895664e-26,5.717547e-06,1.736898e-34,2.192215e-10,1.138888e-12,4.513807e-48,1.376686e-50,8.762280e-41,8.721880e-24,7.501458e-41,1.737538e-31,1.228818e-20,4.391124e-13,3.187833e-45,1.168680e-56,5.429022e-27,3.001714e-43,2.362517e-39,3.853521e-31,1.433333e-30,2.090443e-21,1.996778e-40,7.639450e-01,1.000000e-60,6.709948e-23,1.005461e-06,1.365861e-29,1.262090e-13,2.645533e-02
3.297796e+02,4.262924e-07,1.132999e-30,1.670693e-26,2.278910e-01,3.498582e-26,2.408081e-03,6.103215e-13,8.303827e-05,9.308975e-37,1.062547e-38,9.026628e-35,1.121563e-39,2.312860e-21,5.027380e-03,1.441868e-03,6.793096e-04,8.974915e-26,3.844731e-05,1.377046e-29,4.916080e-28,8.275899e-06,2.199600e-39,5.022452e-08,1.206698e-30,1.198880e-05,1.677654e-25,8.501520e-06,1.120663e-33,3.259643e-10,1.693432e-12,7.336158e-49,7.547044e-48,4.242029e-40,1.296871e-23,1.666795e-38,3.224661e-31,1.827151e-20,6.529239e-13,9.862289e-45,2.729628e-53,8.072508e-27,2.504625e-43,1.000000e-60,5.729867e-31,2.131248e-30,3.108315e-21,7.895246e-40,7.624001e-01,1.000000e-60,2.822310e-22,1.495038e-06,8.652648e-29,1.876624e-13,3.933690e-02
3.419702e+02,5.622453e-07,9.151206e-30,5.095482e-26,2.262992e-01,1.891730e-25,3.176064e-03,9.704452e-13,1.095208e-04,1.623047e-38,1.000000e-60,6.060579e-34,1.000000e-60,1.046840e-20,6.630708e-03,1.901707e-03,8.959545e-04,3.831074e-25,5.070890e-05,8.586976e-29,3.413511e-27,1.091524e-05,5.177363e-36,6.624209e-08,5.569693e-30,1.581226e-05,7.120950e-25,1.121282e-05,5.265914e-33,4.299206e-10,2.233500e-12,1.971563e-44,2.858471e-47,1.673921e-39,1.710469e-23,1.620782e-38,5.413349e-31,2.409865e-20,8.611539e-13,2.853519e-44,1.786358e-54,1.064699e-26,5.171530e-43,4.573404e-39,7.557232e-31,2.810944e-30,4.099617e-21,4.537609e-39,7.608956e-01,1.000000e-60,9.883875e-22,1.971834e-06,4.002398e-28,2.475115e-13,5.188219e-02
3.537564e+02,6.946325e-07,5.836829e-29,1.379793e-25,2.247492e-01,8.698513e-25,3.923905e-03,1.456776e-12,1.353087e-04,1.105857e-35,9.761493e-43,1.927090e-33,1.000000e-60,4.117981e-20,8.191986e-03,2.349486e-03,1.106917e-03,1.352265e-24,6.264890e-05,4.251513e-28,1.926846e-26,1.348536e-05,1.000000e-60,8.183956e-08,2.120470e-29,1.953544e-05,2.495972e-24,1.385301e-05,2.061306e-32,5.311504e-10,2.759404e-12,6.545837e-45,3.180586e-48,5.776122e-39,2.113219e-23,1.439869e-36,8.669572e-31,2.977295e-20,1.063923e-12,7.420947e-44,1.297759e-53,1.315394e-26,7.876902e-43,1.000000e-60,9.336670e-31,3.472814e-30,5.064920e-21,1.632694e-38,7.594304e-01,1.000000e-60,3.091303e-21,2.436125e-06,1.527293e-27,3.057910e-13,6.409845e-02
3.651663e+02,8.237135e-07,3.197174e-28,3.446513e-25,2.232379e-01,3.599508e-24,4.653070e-03,2.116302e-12,1.604526e-04,6.699612e-36,1.000000e-60,6.642281e-33,1.000000e-60,1.478602e-19,9.714272e-03,2.786082e-03,1.312612e-03,4.186336e-24,7.429072e-05,1.789127e-27,9.527658e-26,1.599130e-05,5.250561e-35,9.704750e-08,7.093463e-29,2.316564e-05,7.666811e-24,1.642726e-05,7.185835e-32,6.298521e-10,3.272174e-12,1.577201e-44,1.306932e-47,1.831666e-38,2.505910e-23,1.174084e-35,1.357614e-30,3.530555e-20,1.261627e-12,1.880394e-43,8.072145e-54,1.559829e-26,1.049988e-42,8.749106e-37,1.107167e-30,4.118154e-30,6.006115e-21,5.371682e-38,7.580019e-01,1.000000e-60,9.010818e-21,2.888822e-06,5.121663e-27,3.626150e-13,7.600963e-02
3.762256e+02,9.497245e-07,1.592959e-27,8.178668e-25,2.217625e-01,1.402120e-23,5.364893e-03,3.017905e-12,1.849985e-04,1.000000e-60,1.313012e-39,1.995773e-32,4.861500e-37,5.046581e-19,1.120035e-02,3.212295e-03,1.513414e-03,1.177356e-23,8.565566e-05,6.662045e-27,4.361081e-25,1.843763e-05,1.596016e-35,1.118937e-07,2.175388e-28,2.670950e-05,2.138889e-23,1.894029e-05,2.343633e-31,7.262064e-10,3.772748e-12,6.120563e-47,4.876406e-47,5.557291e-38,2.889262e-23,7.705620e-35,2.109227e-30,4.070657e-20,1.454630e-12,4.630128e-43,2.482702e-53,1.798451e-26,1.904348e-42,1.760460e-36,1.276540e-30,4.748146e-30,6.924926e-21,1.698255e-37,7.566074e-01,1.000000e-60,2.534853e-20,3.330751e-06,1.574841e-26,4.180875e-13,8.763753e-02
3.869576e+02,1.072882e-06,7.504383e-27,1.898130e-24,2.203206e-01,5.301301e-23,6.060595e-03,4.264033e-12,2.089886e-04,5.394700e-37,6.940535e-36,5.580902e-32,8.984720e-37,1.685144e-18,1.265278e-02,3.628855e-03,1.709669e-03,3.080092e-23,9.676321e-05,2.259317e-26,1.919514e-24,2.082857e-05,1.000000e-60,1.264038e-07,6.342840e-28,3.017311e-05,5.553778e-23,2.139641e-05,7.477316e-31,8.203786e-10,4.261986e-12,3.305298e-44,9.834756e-47,1.658064e-37,3.263933e-23,4.682391e-34,3.283307e-30,4.598527e-20,1.643262e-12,1.124971e-42,1.000000e-60,2.031668e-26,4.408459e-42,6.157610e-36,1.442078e-30,5.363871e-30,7.822928e-21,5.379518e-37,7.552444e-01,1.000000e-60,7.109384e-20,3.762673e-06,4.605169e-26,4.723038e-13,9.900209e-02
3.973834e+02,1.193382e-06,3.399520e-26,4.452380e-24,2.189097e-01,1.967767e-22,6.741290e-03,6.012563e-12,2.324611e-04,6.232077e-37,1.000000e-60,1.561503e-31,1.186162e-36,5.569741e-18,1.407387e-02,4.036429e-03,1.901690e-03,7.630276e-23,1.076312e-04,7.138167e-26,8.273488e-24,2.316792e-05,9.511645e-36,1.406008e-07,1.825621e-27,3.356199e-05,1.367912e-22,2.379954e-05,2.423720e-30,9.125192e-10,4.740670e-12,1.000000e-60,5.131542e-46,4.912007e-37,3.630521e-23,2.682841e-33,5.162590e-30,5.115009e-20,1.827825e-12,2.751384e-42,1.000000e-60,2.259854e-26,8.270984e-42,1.000000e-60,1.604045e-30,5.966312e-30,8.701559e-21,1.725040e-36,7.539108e-01,1.000000e-60,2.040455e-19,4.185276e-06,1.329751e-25,5.253506e-13,1.101215e-01
