T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
2.910000e+02,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,0.000000e+00
3.023561e+02,6.242854e-08,8.846685e-34,2.473205e-28,2.314195e-01,1.273860e-28,6.963433e-04,3.997253e-14,1.755527e-05,4.935864e-37,1.000000e-60,1.000000e-60,1.000000e-60,1.960579e-23,1.555985e-03,4.065089e-04,2.103952e-04,2.040706e-28,8.030942e-06,1.163482e-32,3.190669e-31,1.875510e-06,3.289045e-37,1.485324e-08,3.219762e-33,3.257852e-06,4.986435e-28,2.347802e-06,3.385442e-36,6.236753e-11,4.427963e-13,2.905752e-41,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.552911e-21,1.509662e-13,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.772347e-32,1.000000e-60,1.000000e-60,1.000000e-60,7.656774e-01,1.000000e-60,5.813123e-24,6.982924e-07,2.333632e-31,1.531859e-14,1.201055e-02
3.135734e+02,1.244842e-07,1.802766e-32,1.197979e-27,2.299656e-01,1.101399e-27,1.388527e-03,9.326758e-14,3.500569e-05,1.000000e-60,9.709903e-38,3.989912e-35,1.000000e-60,1.343800e-22,3.102676e-03,8.105897e-04,4.195337e-04,2.050274e-27,1.601392e-05,1.799662e-31,5.158584e-30,3.739818e-06,1.000000e-60,2.961776e-08,3.503559e-32,6.496245e-06,5.008079e-27,4.681580e-06,3.806918e-35,1.243626e-10,8.829478e-13,1.000000e-60,1.079287e-42,1.000000e-60,1.000000e-60,1.525177e-37,1.000000e-60,5.090574e-21,3.010307e-13,7.868405e-41,2.226346e-53,1.000000e-60,1.000000e-60,1.000000e-60,5.528135e-32,1.000000e-60,1.000000e-60,1.000000e-60,7.642456e-01,1.000000e-60,3.114266e-23,1.392414e-06,2.548245e-30,3.054569e-14,2.394936e-02
3.245772e+02,1.857484e-07,1.679551e-31,4.102127e-27,2.285302e-01,6.515599e-27,2.071884e-03,1.650518e-13,5.223355e-05,1.000000e-60,3.022287e-37,5.426959e-35,1.000000e-60,6.586114e-22,4.629642e-03,1.209517e-03,6.260050e-04,1.097235e-26,2.389508e-05,1.436698e-30,4.443195e-29,5.580349e-06,1.000000e-60,4.419398e-08,2.020097e-31,9.693338e-06,2.673584e-26,6.985595e-06,2.518802e-34,1.855669e-10,1.317486e-12,1.000000e-60,5.525143e-42,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.595873e-21,4.491814e-13,1.000000e-60,1.567973e-53,1.000000e-60,1.000000e-60,1.000000e-60,8.248778e-32,1.000000e-60,1.000000e-60,1.000000e-60,7.628320e-01,1.000000e-60,1.188034e-22,2.077683e-06,1.472548e-29,4.557858e-14,3.573591e-02
3.353219e+02,2.459565e-07,1.195339e-30,1.188561e-26,2.271196e-01,3.143771e-26,2.743459e-03,2.619789e-13,6.916440e-05,4.593425e-36,6.703931e-37,1.356687e-34,1.180084e-36,2.705686e-21,6.130282e-03,1.601567e-03,8.289167e-04,4.407366e-26,3.164037e-05,8.126651e-30,2.837778e-28,7.389149e-06,1.000000e-60,5.851891e-08,8.705639e-31,1.283531e-05,1.069527e-25,9.249889e-06,1.000734e-33,2.457161e-10,1.744532e-12,1.000000e-60,3.713425e-44,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.005798e-20,5.947780e-13,1.274995e-40,1.000000e-60,1.000000e-60,1.000000e-60,1.082649e-36,1.092252e-31,1.000000e-60,1.000000e-60,1.000000e-60,7.614428e-01,1.000000e-60,3.846444e-22,2.751138e-06,6.359012e-29,6.035231e-14,4.731926e-02
3.458024e+02,3.050640e-07,6.978264e-30,3.099042e-26,2.257348e-01,1.328940e-25,3.402759e-03,3.933858e-13,8.578579e-05,1.000000e-60,9.539559e-37,3.799544e-34,1.000000e-60,9.909769e-21,7.603494e-03,1.986451e-03,1.028120e-03,1.488930e-25,3.924410e-05,3.763837e-29,1.510090e-27,9.164889e-06,1.000000e-60,7.258201e-08,3.148182e-30,1.591986e-05,3.593900e-25,1.147280e-05,3.607194e-33,3.047659e-10,2.163774e-12,1.000000e-60,3.152411e-44,1.000000e-60,1.000000e-60,2.755043e-37,1.000000e-60,1.247509e-20,7.377133e-13,1.490126e-40,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.354738e-31,1.000000e-60,1.000000e-60,1.000000e-60,7.600790e-01,1.000000e-60,1.126625e-21,3.412284e-06,2.304035e-28,7.485601e-14,5.869089e-02
3.560294e+02,3.631167e-07,3.561506e-29,7.522872e-26,2.243747e-01,5.163913e-25,4.050293e-03,5.727420e-13,1.021105e-04,3.119511e-34,5.848112e-37,1.163070e-33,1.493261e-36,3.375147e-20,9.050414e-03,2.364466e-03,1.223767e-03,4.470448e-25,4.671212e-05,1.510347e-28,7.164898e-27,1.090894e-05,1.000000e-60,8.639413e-08,1.012491e-29,1.894935e-05,1.072378e-24,1.365603e-05,1.186610e-32,3.627619e-10,2.575533e-12,1.315858e-40,2.163998e-41,2.510787e-39,1.000000e-60,1.089105e-36,1.950948e-28,1.484905e-20,8.780977e-13,3.618748e-40,5.296554e-36,1.000000e-60,1.000000e-60,1.000000e-60,1.612541e-31,1.000000e-60,1.000000e-60,3.517693e-26,7.587395e-01,1.000000e-60,3.098542e-21,4.061630e-06,7.424171e-28,8.910086e-14,6.985957e-02
3.660144e+02,4.201655e-07,1.681361e-28,1.743739e-25,2.230381e-01,1.914283e-24,4.686630e-03,8.199230e-13,1.181530e-04,1.000000e-60,2.950397e-36,3.539204e-33,1.000000e-60,1.105648e-19,1.047231e-02,2.735944e-03,1.416032e-03,1.232177e-24,5.405100e-05,5.447033e-28,3.180973e-26,1.262283e-05,2.927042e-35,9.996740e-08,3.006226e-29,2.192646e-05,2.936234e-24,1.580151e-05,3.631357e-32,4.197549e-10,2.980171e-12,1.354836e-40,9.628028e-43,1.000000e-60,1.000000e-60,6.242112e-36,1.286415e-28,1.718197e-20,1.016055e-12,7.374239e-42,3.214552e-47,1.000000e-60,1.000000e-60,3.392845e-36,1.865885e-31,1.000000e-60,1.000000e-60,5.148993e-28,7.574232e-01,1.000000e-60,8.240323e-21,4.699747e-06,2.208869e-27,1.030994e-13,8.083512e-02
3.757680e+02,4.762567e-07,7.572431e-28,3.953078e-25,2.217240e-01,6.942493e-24,5.312284e-03,1.165151e-12,1.339262e-04,1.000000e-60,1.000000e-60,9.566373e-33,5.988087e-36,3.567695e-19,1.187034e-02,3.101187e-03,1.605069e-03,3.186649e-24,6.126668e-05,1.812006e-27,1.365993e-25,1.430794e-05,1.000000e-60,1.133128e-07,8.496177e-29,2.485359e-05,7.544707e-24,1.791098e-05,1.073655e-31,4.757912e-10,3.378017e-12,6.355074e-40,1.000000e-60,1.000000e-60,1.000000e-60,3.619200e-35,7.817008e-29,1.947572e-20,1.151695e-12,7.609554e-42,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.114976e-31,1.000000e-60,1.000000e-60,5.845785e-30,7.561290e-01,1.000000e-60,2.178541e-20,5.327153e-06,6.257544e-27,1.168629e-13,9.162642e-02
3.853006e+02,5.314376e-07,3.301663e-27,8.984037e-25,2.204311e-01,2.486150e-23,5.927786e-03,1.655301e-12,1.494434e-04,1.000000e-60,3.598894e-36,2.605525e-32,1.000000e-60,1.144772e-18,1.324569e-02,3.460502e-03,1.791038e-03,7.858986e-24,6.836528e-05,5.671008e-27,5.765521e-25,1.596572e-05,1.000000e-60,1.264417e-07,2.355495e-28,2.773323e-05,1.850527e-23,1.998621e-05,3.173041e-31,5.309183e-10,3.769407e-12,1.000000e-60,1.411041e-40,1.000000e-60,1.000000e-60,1.979163e-34,4.615233e-29,2.173226e-20,1.285135e-12,1.992967e-39,2.406370e-50,1.000000e-60,1.000000e-60,1.052772e-36,2.360026e-31,1.000000e-60,1.000000e-60,5.178387e-32,7.548558e-01,1.000000e-60,5.866313e-20,5.944377e-06,1.739443e-26,1.304031e-13,1.022426e-01
