T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
2.910000e+02,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,0.000000e+00
3.194256e+02,3.889934e-05,4.413669e-23,5.980832e-21,2.297089e-01,1.652959e-18,1.778723e-03,3.396865e-08,2.103487e-05,9.190935e-37,4.500991e-37,9.114823e-27,5.512794e-33,6.982276e-16,9.450668e-04,1.289342e-03,4.572298e-04,5.935249e-21,7.459437e-05,2.609689e-23,6.580504e-18,1.539581e-05,4.781799e-34,2.821930e-07,8.875771e-25,3.513925e-05,2.082874e-19,1.661541e-05,1.551574e-23,3.046714e-06,6.496922e-11,6.313277e-39,3.604226e-29,9.919235e-24,1.952510e-15,4.080074e-31,2.643856e-17,3.788845e-13,1.380356e-10,4.745067e-24,2.236087e-41,3.818217e-15,1.735180e-24,1.000000e-60,1.311683e-16,4.788703e-19,2.993877e-15,9.940278e-25,7.656154e-01,1.000000e-60,1.380939e-16,2.010673e-07,1.003852e-22,3.700736e-08,1.252759e-02
3.474188e+02,7.759501e-05,6.575124e-22,4.418809e-20,2.265524e-01,8.892207e-18,3.548134e-03,7.730201e-08,4.195470e-05,1.000000e-60,1.046521e-34,1.345144e-25,1.766125e-31,3.564354e-15,1.885186e-03,2.571934e-03,9.120657e-04,1.298547e-19,1.487982e-04,2.947217e-22,6.425919e-17,3.071101e-05,8.693962e-33,5.629085e-07,1.741346e-23,7.009452e-05,1.514262e-18,3.314384e-05,1.952694e-22,6.077476e-06,1.295983e-10,8.656130e-39,3.073203e-28,2.013737e-23,3.894798e-15,1.482316e-29,6.258612e-17,7.557703e-13,2.753485e-10,9.777475e-24,1.489974e-39,7.616443e-15,3.461269e-24,2.080045e-34,2.616499e-16,9.552334e-19,5.972079e-15,2.000554e-24,7.641208e-01,1.000000e-60,5.574177e-16,4.010820e-07,2.147129e-21,7.382096e-08,2.498958e-02
3.748125e+02,1.158585e-04,5.254391e-21,2.233910e-19,2.234310e-01,3.490193e-17,5.297783e-03,1.312692e-07,6.263515e-05,5.728941e-35,1.496443e-35,1.020591e-24,2.896313e-30,1.323411e-14,2.814805e-03,3.840200e-03,1.361822e-03,1.287417e-18,2.221733e-04,2.167973e-21,3.355494e-16,4.585517e-05,2.783040e-31,8.404888e-07,1.703674e-22,1.046594e-04,7.776012e-18,4.948766e-05,1.310172e-21,9.074389e-06,1.935055e-10,4.751119e-38,1.350888e-27,3.110810e-23,5.815394e-15,2.479729e-28,1.121402e-16,1.128426e-12,4.111279e-10,1.558971e-23,3.996191e-38,1.137225e-14,5.168057e-24,8.756636e-36,3.906743e-16,1.426276e-18,8.917019e-15,3.043849e-24,7.626429e-01,1.000000e-60,1.685229e-15,5.988627e-07,2.141392e-20,1.102234e-07,3.731240e-02
4.014992e+02,1.535360e-04,3.191814e-20,9.134795e-19,2.203575e-01,1.189961e-16,7.020634e-03,1.968867e-07,8.299243e-05,1.000000e-60,2.509803e-33,5.575492e-24,3.313461e-29,4.220745e-14,3.730186e-03,5.089043e-03,1.804689e-03,8.278746e-18,2.944245e-04,1.454459e-20,1.320554e-15,6.076737e-05,5.487401e-30,1.113818e-06,1.165225e-21,1.386949e-04,3.522626e-17,6.558117e-05,6.649340e-21,1.202540e-05,2.564340e-10,6.360912e-36,4.468563e-27,4.372527e-23,7.706573e-15,2.796924e-27,1.794046e-16,1.495345e-12,5.448276e-10,2.320113e-23,6.498600e-37,1.507053e-14,6.848820e-24,5.763996e-34,5.177224e-16,1.890105e-18,1.181685e-14,4.179304e-24,7.611877e-01,1.000000e-60,4.474023e-15,7.936143e-07,1.486341e-19,1.460683e-07,4.944648e-02
4.274553e+02,1.905865e-04,1.669175e-19,3.245316e-18,2.173351e-01,3.777852e-16,8.714817e-03,2.752719e-07,1.030038e-04,1.000000e-60,8.686360e-34,2.484631e-23,2.985888e-28,1.224523e-13,4.630335e-03,6.317104e-03,2.240188e-03,3.972541e-17,3.654736e-04,8.873484e-20,4.399832e-15,7.543144e-05,7.635360e-29,1.382598e-06,6.333375e-21,1.721640e-04,1.402749e-16,8.140687e-05,2.899401e-20,1.492731e-05,3.183153e-10,8.895214e-35,1.280973e-26,5.957688e-23,9.566284e-15,2.471279e-26,2.697968e-16,1.856122e-12,6.763026e-10,3.450083e-23,7.627068e-36,1.870727e-14,8.503281e-24,5.374517e-34,6.426565e-16,2.346215e-18,1.466844e-14,5.512715e-24,7.597566e-01,1.000000e-60,1.097333e-14,9.851252e-07,8.311076e-19,1.813168e-07,6.137864e-02
4.526959e+02,2.270220e-04,7.956843e-19,1.050224e-17,2.143629e-01,1.156250e-15,1.038088e-02,3.677765e-07,1.226751e-04,1.000000e-60,1.991458e-33,9.696927e-23,2.297075e-27,3.326849e-13,5.515543e-03,7.524782e-03,2.668458e-03,1.538177e-16,4.353433e-04,4.674676e-19,1.313674e-14,8.985211e-05,8.330178e-28,1.646918e-06,2.948412e-20,2.050776e-04,4.884220e-16,9.696990e-05,1.155591e-19,1.778105e-05,3.791695e-10,8.972313e-34,3.409249e-26,8.135362e-23,1.139513e-14,1.846660e-25,3.903534e-16,2.210861e-12,8.055953e-10,5.278602e-23,7.122382e-35,2.228365e-14,1.014022e-23,6.763406e-34,7.655169e-16,2.794754e-18,1.747269e-14,7.229013e-24,7.583493e-01,1.000000e-60,2.545577e-14,1.173457e-06,4.042857e-18,2.159802e-07,7.311276e-02
4.772420e+02,2.628625e-04,3.521021e-18,3.189103e-17,2.114392e-01,3.436569e-15,1.201973e-02,4.759749e-07,1.420162e-04,3.529504e-35,7.322686e-36,3.457436e-22,1.584964e-26,8.591293e-13,6.386294e-03,8.712736e-03,3.089733e-03,5.051691e-16,5.040719e-04,2.094935e-18,3.622737e-14,1.040373e-04,7.499647e-27,1.906920e-06,1.230316e-19,2.374536e-04,1.503563e-15,1.122788e-04,4.305610e-19,2.058818e-05,4.390299e-10,6.860208e-33,8.686851e-26,1.135495e-22,1.319410e-14,1.205903e-24,5.501786e-16,2.559745e-12,9.327765e-10,8.359358e-23,5.559038e-34,2.580162e-14,1.179123e-23,1.427187e-35,8.863708e-16,3.235968e-18,2.023114e-14,9.641393e-24,7.569650e-01,1.000000e-60,5.647909e-14,1.358714e-06,1.779420e-17,2.500775e-07,8.465523e-02
5.011134e+02,2.981251e-04,1.445019e-17,9.220504e-17,2.085626e-01,9.831586e-15,1.363216e-02,6.017024e-07,1.610355e-04,4.001700e-33,4.172053e-34,1.151347e-21,1.003752e-25,2.124236e-12,7.243007e-03,9.881538e-03,3.504216e-03,1.456399e-15,5.716926e-04,8.070585e-18,9.380848e-14,1.179937e-04,5.698395e-26,2.162731e-06,4.713193e-19,2.693077e-04,4.163996e-15,1.273408e-04,1.500581e-18,2.335006e-05,4.979251e-10,4.227489e-32,2.139217e-25,1.636956e-22,1.496407e-14,6.951470e-24,7.611039e-16,2.902921e-12,1.057907e-09,1.360206e-22,3.702829e-33,2.926287e-14,1.354514e-23,1.281642e-34,1.005276e-15,3.670069e-18,2.294512e-14,1.327982e-23,7.556031e-01,1.000000e-60,1.204439e-13,1.540983e-06,7.197653e-17,2.836252e-07,9.601162e-02
5.243287e+02,3.328247e-04,5.474008e-17,2.549348e-16,2.057319e-01,2.675263e-14,1.521885e-02,7.470966e-07,1.797398e-04,8.103789e-34,1.000000e-60,3.614037e-21,5.865628e-25,5.042496e-12,8.086040e-03,1.103168e-02,3.912082e-03,3.778923e-15,6.382336e-04,2.722344e-17,2.300284e-13,1.317273e-04,3.695655e-25,2.414457e-06,1.673586e-18,3.006532e-04,1.055671e-14,1.421623e-04,4.864586e-18,2.606784e-05,5.558800e-10,2.176770e-31,5.093242e-25,2.444209e-22,1.670578e-14,3.550796e-23,1.038522e-15,3.240510e-12,1.181040e-09,2.247691e-22,2.126053e-32,3.266886e-14,1.560664e-23,1.000000e-60,1.122283e-15,4.097239e-18,2.561576e-14,1.904497e-23,7.542628e-01,1.000000e-60,2.471022e-13,1.720342e-06,2.685744e-16,3.166373e-07,1.071867e-01
