T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
2.910000e+02,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,0.000000e+00
3.018966e+02,2.108386e-08,2.560159e-32,1.000000e-60,2.314607e-01,2.103580e-29,6.612901e-04,6.114262e-15,9.592104e-06,1.000000e-60,1.000000e-60,5.752020e-34,1.000000e-60,3.763194e-24,1.625292e-03,3.700673e-04,2.224696e-04,1.667878e-29,4.448026e-06,1.000000e-60,1.624515e-32,1.199489e-06,1.000000e-60,1.468710e-08,4.753752e-34,2.717031e-06,6.157782e-29,2.045185e-06,1.000000e-60,3.743346e-11,3.579641e-13,1.000000e-60,1.000000e-60,6.220999e-36,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.150237e-13,1.000000e-60,1.707465e-53,1.000000e-60,1.000000e-60,1.610962e-35,6.049239e-34,1.000000e-60,1.000000e-60,1.000000e-60,7.656390e-01,1.000000e-60,2.592421e-24,1.161655e-06,1.453203e-32,2.222413e-15,1.233132e-02
3.126254e+02,4.197223e-08,1.000000e-60,4.409865e-28,2.300525e-01,2.419591e-28,1.316448e-03,1.755673e-14,1.909527e-05,7.793218e-36,1.000000e-60,3.476232e-35,1.000000e-60,5.511751e-23,3.235514e-03,7.367033e-04,4.428763e-04,2.005125e-28,8.854809e-06,1.000000e-60,5.003811e-31,2.387856e-06,3.461243e-35,2.923803e-08,6.070559e-33,5.408869e-06,7.373946e-28,4.071406e-06,1.000000e-60,7.451982e-11,7.126091e-13,9.005940e-42,9.757872e-43,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.289808e-13,2.979956e-41,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.204239e-33,1.000000e-60,1.000000e-60,1.000000e-60,7.641738e-01,1.000000e-60,1.679156e-23,2.312538e-06,4.981536e-31,4.424219e-15,2.454829e-02
3.230780e+02,6.245287e-08,3.904677e-32,4.656283e-27,2.286718e-01,1.464794e-27,1.958819e-03,3.269975e-14,2.841293e-05,2.689000e-33,1.212608e-36,1.000000e-60,1.000000e-60,2.985625e-22,4.814306e-03,1.096183e-03,6.589809e-04,1.092231e-27,1.317557e-05,8.686112e-32,4.857119e-30,3.553027e-06,1.000000e-60,4.350492e-08,3.555359e-32,8.048164e-06,4.009733e-27,6.058076e-06,7.848795e-34,1.108823e-10,1.060332e-12,8.850240e-41,6.255021e-43,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,3.407135e-13,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.065112e-36,1.791855e-33,1.000000e-60,1.000000e-60,1.000000e-60,7.627372e-01,1.000000e-60,6.581586e-23,3.440957e-06,4.410928e-30,6.583047e-15,3.652680e-02
3.331919e+02,8.239620e-08,4.434332e-31,7.823359e-27,2.273272e-01,6.710851e-27,2.584336e-03,5.354644e-14,3.748615e-05,1.000000e-60,5.517259e-36,1.000000e-60,4.988959e-36,1.103397e-21,6.351677e-03,1.446231e-03,8.694158e-04,4.369047e-27,1.738298e-05,6.812661e-31,2.946659e-29,4.687629e-06,1.000000e-60,5.739752e-08,1.523980e-31,1.061822e-05,1.598499e-26,7.992626e-06,6.343170e-34,1.462908e-10,1.398931e-12,1.000000e-60,2.901625e-42,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,4.495149e-13,6.420510e-42,1.000000e-60,1.000000e-60,1.000000e-60,6.570771e-36,2.364055e-33,1.000000e-60,1.000000e-60,1.000000e-60,7.613382e-01,1.000000e-60,2.118509e-22,4.539772e-06,1.472324e-29,8.685237e-15,4.819105e-02
3.429631e+02,1.017858e-07,1.266373e-30,6.667749e-27,2.260201e-01,2.759891e-26,3.192486e-03,8.270361e-14,4.630745e-05,1.000000e-60,1.000000e-60,1.000000e-60,7.437691e-36,3.866267e-21,7.846363e-03,1.786561e-03,1.074008e-03,1.464043e-26,2.147357e-05,3.419483e-30,1.549533e-28,5.790729e-06,3.884760e-35,7.090440e-08,5.447733e-31,1.311691e-05,5.331120e-26,9.873463e-06,3.248663e-34,1.807161e-10,1.728130e-12,7.927184e-41,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,5.552955e-13,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,2.920369e-33,1.000000e-60,1.000000e-60,1.000000e-60,7.599782e-01,1.000000e-60,6.159844e-22,5.608078e-06,3.981375e-29,1.072906e-14,5.953144e-02
3.524122e+02,1.206543e-07,6.483735e-30,2.039873e-26,2.247480e-01,1.072063e-25,3.784291e-03,1.240341e-13,5.489167e-05,1.000000e-60,1.078001e-35,4.205636e-34,1.000000e-60,1.329295e-20,9.300879e-03,2.117743e-03,1.273102e-03,4.365014e-26,2.545423e-05,1.360753e-29,7.556610e-28,6.864182e-06,4.170491e-35,8.404826e-08,1.735668e-30,1.554845e-05,1.581045e-25,1.170375e-05,2.758633e-33,2.142163e-10,2.048481e-12,1.993633e-40,1.389166e-43,1.000000e-60,1.000000e-60,6.572768e-37,6.855485e-27,1.000000e-60,6.582331e-13,1.330759e-40,4.461037e-36,1.000000e-60,1.000000e-60,1.000000e-60,3.461731e-33,1.000000e-60,1.000000e-60,5.209096e-26,7.586547e-01,1.000000e-60,1.694434e-21,6.647673e-06,1.318652e-28,1.271795e-14,7.056705e-02
3.615621e+02,1.390396e-07,2.981653e-29,4.270369e-26,2.235085e-01,3.992769e-25,4.360941e-03,1.834581e-13,6.325605e-05,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,4.410489e-20,1.071814e-02,2.440444e-03,1.467097e-03,1.199004e-25,2.933294e-05,4.825208e-29,3.458684e-27,7.910145e-06,8.379467e-35,9.685552e-08,5.132647e-30,1.791772e-05,4.318550e-25,1.348717e-05,7.213251e-33,2.468585e-10,2.360629e-12,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.109631e-36,2.062320e-26,1.000000e-60,7.585345e-13,8.165945e-41,4.491205e-35,1.000000e-60,1.000000e-60,2.123187e-35,3.989228e-33,1.000000e-60,1.000000e-60,2.946778e-25,7.573650e-01,1.000000e-60,4.531635e-21,7.660644e-06,3.832462e-28,1.465591e-14,8.132004e-02
3.704334e+02,1.569756e-07,1.330280e-28,1.042941e-25,2.222993e-01,1.446327e-24,4.923501e-03,2.703593e-13,7.141606e-05,4.279746e-33,1.000000e-60,1.728889e-33,1.000000e-60,1.435759e-19,1.210078e-02,2.755261e-03,1.656352e-03,3.104946e-25,3.311688e-05,1.586541e-28,1.524762e-26,8.930552e-06,1.000000e-60,1.093499e-07,1.453944e-29,2.022910e-05,1.112429e-24,1.522701e-05,2.347092e-32,2.787032e-10,2.665149e-12,1.000000e-60,2.798818e-42,1.000000e-60,1.000000e-60,5.383209e-36,1.163043e-26,1.000000e-60,8.563853e-13,4.349189e-40,8.816022e-47,1.000000e-60,1.000000e-60,6.962522e-36,4.503838e-33,1.000000e-60,1.000000e-60,9.823640e-28,7.561069e-01,1.000000e-60,1.209821e-20,8.648865e-06,1.097608e-27,1.654652e-14,9.181030e-02
3.790445e+02,1.744931e-07,5.638144e-28,2.428484e-25,2.211184e-01,5.081873e-24,5.472931e-03,3.996678e-13,7.938563e-05,1.000000e-60,2.351565e-35,7.384963e-33,2.745154e-35,4.569642e-19,1.345115e-02,3.062730e-03,1.841190e-03,7.703026e-25,3.681250e-05,4.973004e-28,6.502006e-26,9.927143e-06,1.000000e-60,1.215526e-07,4.056396e-29,2.248654e-05,2.748098e-24,1.692624e-05,7.142513e-32,3.098046e-10,2.962562e-12,7.705858e-37,1.000000e-60,1.000000e-60,1.000000e-60,2.968624e-35,6.276641e-27,1.000000e-60,9.519522e-13,4.216306e-40,1.000000e-60,1.000000e-60,1.000000e-60,3.199148e-36,5.006437e-33,1.000000e-60,1.000000e-60,2.582304e-30,7.548782e-01,1.000000e-60,3.274726e-20,9.614021e-06,3.070330e-27,1.839301e-14,1.020557e-01
