T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
2.910000e+02,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,0.000000e+00
3.191885e+02,3.848835e-05,1.798627e-22,2.457586e-20,2.297948e-01,6.907011e-18,1.760258e-03,6.078973e-08,1.605137e-05,2.500284e-37,1.000000e-60,5.753668e-26,4.301716e-32,1.409091e-15,7.329589e-04,1.261950e-03,4.717559e-04,1.073288e-20,6.393935e-05,8.006905e-23,2.401047e-17,1.142531e-05,5.352902e-34,3.472845e-07,3.497226e-24,3.722903e-05,6.641336e-19,1.651345e-05,9.995242e-23,4.705148e-06,1.046816e-10,1.722492e-39,1.084629e-27,2.652452e-22,7.153365e-15,1.649611e-30,2.370433e-16,1.043047e-12,2.086804e-10,1.465950e-22,4.744295e-40,1.972154e-14,2.192186e-23,3.252654e-37,8.527260e-16,3.042318e-18,1.041918e-14,2.519979e-23,7.657891e-01,1.000000e-60,2.432808e-16,2.743973e-07,4.816643e-22,5.679336e-08,1.107908e-02
3.469392e+02,7.673857e-05,2.501469e-21,1.641484e-19,2.267267e-01,3.485554e-17,3.509626e-03,1.368626e-07,3.199536e-05,7.056257e-34,2.660400e-35,7.660069e-25,1.210338e-30,6.838173e-15,1.461383e-03,2.516093e-03,9.405930e-04,2.091084e-19,1.274831e-04,8.120024e-22,2.213774e-16,2.277993e-05,3.985401e-32,6.924204e-07,6.127358e-23,7.422772e-05,4.335012e-18,3.292474e-05,1.177851e-21,9.381186e-06,2.087154e-10,3.640709e-38,9.048376e-27,5.335714e-22,1.426247e-14,5.564684e-29,5.534704e-16,2.079516e-12,4.160697e-10,2.970981e-22,2.928115e-38,3.932106e-14,4.370800e-23,8.052204e-35,1.700176e-15,6.065813e-18,2.077390e-14,5.046915e-23,7.644686e-01,1.000000e-60,9.380854e-16,5.470969e-07,9.645091e-21,1.132354e-07,2.208962e-02
3.740591e+02,1.144848e-04,1.854076e-20,7.609431e-19,2.236989e-01,1.277139e-16,5.235942e-03,2.296657e-07,4.772012e-05,1.000000e-60,1.000000e-60,5.315196e-24,1.740373e-29,2.405802e-14,2.180209e-03,3.753710e-03,1.403252e-03,1.951402e-18,1.901896e-04,5.036731e-21,1.085875e-15,3.398494e-05,1.203440e-30,1.033008e-06,5.438030e-22,1.107389e-04,1.934491e-17,4.911977e-05,7.362173e-21,1.399561e-05,3.113785e-10,5.018459e-36,3.827741e-26,8.097716e-22,2.127790e-14,8.595810e-28,9.754956e-16,3.102159e-12,6.207263e-10,4.582086e-22,7.250002e-37,5.866232e-14,6.520660e-23,1.000000e-60,2.536460e-15,9.049468e-18,3.099218e-14,7.600501e-23,7.631655e-01,1.000000e-60,2.697383e-15,8.162031e-07,8.864436e-20,1.689336e-07,3.295507e-02
4.004426e+02,1.515738e-04,1.032250e-19,2.890723e-18,2.207238e-01,4.023153e-16,6.932201e-03,3.401654e-07,6.316114e-05,7.620431e-37,1.000000e-60,2.689695e-23,1.759664e-28,7.244055e-14,2.886519e-03,4.969779e-03,1.857856e-03,1.206473e-17,2.518042e-04,2.774719e-20,3.994889e-15,4.499485e-05,2.155262e-29,1.367666e-06,3.422062e-21,1.466143e-04,7.725929e-17,6.503283e-05,3.444973e-20,1.852969e-05,4.122541e-10,7.599695e-35,1.190447e-25,1.104377e-21,2.817119e-14,8.853125e-27,1.531872e-15,4.106780e-12,8.218195e-10,6.441369e-22,1.078660e-35,7.766683e-14,8.633025e-23,1.000000e-60,3.358183e-15,1.198117e-17,4.103254e-14,1.024155e-22,7.618851e-01,1.000000e-60,6.785114e-15,1.080624e-06,5.662679e-19,2.236621e-07,4.363135e-02
4.260899e+02,1.879965e-04,4.879615e-19,9.618881e-18,2.178022e-01,1.164290e-15,8.597990e-03,4.695172e-07,7.831406e-05,1.000000e-60,1.474297e-36,1.119342e-22,1.407931e-27,1.978184e-13,3.580141e-03,6.164003e-03,2.304294e-03,5.622548e-17,3.123121e-04,1.449134e-19,1.239507e-14,5.580699e-05,2.708013e-28,1.696313e-06,1.726995e-20,1.818454e-04,2.809787e-16,8.066004e-05,1.366768e-19,2.298232e-05,5.113176e-10,8.035417e-34,3.125982e-25,1.436178e-21,3.494065e-14,7.051756e-26,2.257732e-15,5.093080e-12,1.019301e-09,8.806514e-22,1.145080e-34,9.632996e-14,1.070798e-22,1.114425e-36,4.165145e-15,1.486022e-17,5.089255e-14,1.309238e-22,7.606277e-01,1.000000e-60,1.572823e-14,1.340295e-06,2.916083e-18,2.774075e-07,5.411584e-02
4.510318e+02,2.237866e-04,2.082433e-18,2.923594e-17,2.149313e-01,3.212808e-15,1.023484e-02,6.191467e-07,9.319212e-05,2.372314e-34,1.000000e-60,4.091067e-22,9.579024e-27,5.046013e-13,4.261715e-03,7.337482e-03,2.742976e-03,2.126355e-16,3.717688e-04,6.910197e-19,3.435307e-14,6.643130e-05,2.644968e-27,2.019250e-06,7.491660e-20,2.164644e-04,9.197881e-16,9.601578e-05,4.903838e-19,2.735760e-05,6.086602e-10,7.196649e-33,7.454470e-25,1.834974e-21,4.159251e-14,4.709271e-25,3.196928e-15,6.061899e-12,1.213351e-09,1.210403e-21,9.586510e-34,1.146689e-13,1.275146e-22,1.000000e-60,4.958088e-15,1.768925e-17,6.058127e-14,1.635677e-22,7.593921e-01,1.000000e-60,3.442853e-14,1.595455e-06,1.306147e-17,3.302193e-07,6.441820e-02
4.752965e+02,2.589738e-04,8.252176e-18,8.337697e-17,2.121088e-01,8.594459e-15,1.184412e-02,7.906474e-07,1.078070e-04,1.000000e-60,1.958702e-35,1.365956e-21,5.802161e-26,1.221505e-12,4.931809e-03,8.491197e-03,3.174271e-03,6.843712e-16,4.302242e-04,2.910037e-18,8.773247e-14,7.687668e-05,2.132553e-26,2.336749e-06,2.915465e-19,2.505003e-04,2.710670e-15,1.111129e-04,1.642342e-18,3.165920e-05,7.043634e-10,5.128413e-32,1.682202e-24,2.346127e-21,4.813234e-14,2.751316e-24,4.403395e-15,7.013968e-12,1.404133e-09,1.700417e-21,6.707942e-33,1.326989e-13,1.478123e-22,1.203635e-35,5.737678e-15,2.047063e-17,7.010682e-14,2.035405e-22,7.581773e-01,1.000000e-60,7.202234e-14,1.846318e-06,5.299063e-17,3.821416e-07,7.454705e-02
4.989108e+02,2.935860e-04,3.065049e-17,2.266848e-16,2.093323e-01,2.233561e-14,1.342711e-02,9.859045e-07,1.221694e-04,6.209157e-34,7.823648e-34,4.264900e-21,3.217378e-25,2.833597e-12,5.590951e-03,9.626056e-03,3.598516e-03,1.938008e-15,4.877243e-04,1.075763e-17,2.104158e-13,8.715135e-05,1.467144e-25,2.649058e-06,1.044099e-18,2.839800e-04,7.265258e-15,1.259633e-04,5.193927e-18,3.589049e-05,7.985025e-10,2.999196e-31,3.670943e-24,3.038817e-21,5.456529e-14,1.435000e-23,5.944810e-15,7.949933e-12,1.591797e-09,2.453951e-21,4.048931e-32,1.504343e-13,1.684730e-22,3.522802e-34,6.504526e-15,2.320656e-17,7.947669e-14,2.558075e-22,7.569824e-01,1.000000e-60,1.449544e-13,2.093080e-06,1.986185e-16,4.332155e-07,8.451036e-02
5.219002e+02,3.276491e-04,1.066470e-16,5.913388e-16,2.065999e-01,5.602052e-14,1.498497e-02,1.207077e-06,1.362888e-04,2.667313e-33,3.592872e-35,1.259315e-20,1.652787e-24,6.328959e-12,6.239636e-03,1.074291e-02,4.016030e-03,4.947464e-15,5.443122e-04,3.521905e-17,4.789392e-13,9.726300e-05,8.755142e-25,2.956413e-06,3.482438e-18,3.169285e-04,1.794180e-14,1.405781e-04,1.550583e-17,4.005465e-05,8.911480e-10,1.480062e-30,7.814807e-24,4.018107e-21,6.089618e-14,6.734615e-23,7.905395e-15,8.870368e-12,1.776484e-09,3.626668e-21,2.140361e-31,1.678883e-13,1.906869e-22,3.006987e-36,7.259207e-15,2.589907e-17,8.869789e-14,3.280312e-22,7.558065e-01,1.000000e-60,2.814031e-13,2.335928e-06,6.923691e-16,4.834792e-07,9.431559e-02
