T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
2.910000e+02,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,0.000000e+00
3.136902e+02,2.547428e-05,7.292422e-25,1.868845e-22,2.302798e-01,3.736098e-20,1.419538e-03,6.814466e-09,3.090173e-05,1.533075e-35,1.403530e-36,5.656829e-29,1.190012e-36,7.352183e-17,1.083363e-03,1.015373e-03,3.430343e-04,6.892215e-22,7.126180e-05,7.316801e-25,1.425468e-19,1.773626e-05,1.178518e-36,1.234656e-07,1.901062e-26,2.033312e-05,6.486072e-21,1.100550e-05,6.524044e-26,5.871265e-07,1.726311e-11,4.639459e-41,8.413326e-33,7.172062e-27,8.141484e-17,5.500253e-33,1.645336e-19,3.335650e-14,4.443165e-11,1.657523e-27,7.054480e-45,8.065930e-17,4.562504e-27,2.053385e-36,1.043587e-18,7.142520e-21,2.346392e-16,1.420638e-27,7.656814e-01,1.000000e-60,1.795465e-17,5.711035e-08,1.473099e-24,8.824439e-09,1.197739e-02
3.360578e+02,5.080471e-05,9.494521e-24,1.317327e-21,2.276921e-01,1.870849e-19,2.831060e-03,1.535316e-08,6.162804e-05,1.000000e-60,2.114485e-35,8.002977e-28,3.197630e-34,3.462735e-16,2.160608e-03,2.025012e-03,6.841314e-04,1.225694e-20,1.421212e-04,8.691174e-24,1.322369e-18,3.537237e-05,5.505633e-36,2.462340e-07,3.461969e-25,4.055141e-05,5.241178e-20,2.194885e-05,7.448809e-25,1.170937e-06,3.442874e-11,3.074474e-38,6.732994e-32,1.490970e-26,1.623699e-16,1.517177e-31,3.827283e-19,6.652455e-14,8.861239e-11,3.610652e-27,3.276320e-43,1.608631e-16,9.099255e-27,1.000000e-60,2.081281e-18,1.424471e-20,4.679534e-16,2.892642e-27,7.642531e-01,1.000000e-60,6.902106e-17,1.138982e-07,2.736314e-23,1.759904e-08,2.388715e-02
3.579570e+02,7.582618e-05,6.778647e-23,6.209613e-21,2.251361e-01,6.954789e-19,4.225366e-03,2.589196e-08,9.197851e-05,1.060031e-34,1.133725e-37,5.683913e-27,6.890584e-33,1.197685e-15,3.224714e-03,3.022336e-03,1.021068e-03,1.019421e-19,2.121163e-04,6.981049e-23,6.673417e-18,5.279337e-05,9.187552e-35,3.675050e-07,3.085942e-24,6.052311e-05,2.841860e-19,3.275873e-05,4.643623e-24,1.747628e-06,5.138500e-11,1.000000e-60,2.963161e-31,2.390912e-26,2.423376e-16,2.056227e-30,6.743346e-19,9.928794e-14,1.322543e-10,6.269129e-27,6.786637e-42,2.400887e-16,1.358077e-26,3.357798e-37,3.106318e-18,2.126027e-20,6.984219e-16,4.488856e-27,7.628421e-01,1.000000e-60,2.001319e-16,1.699934e-07,2.459045e-22,2.626663e-08,3.565164e-02
3.793054e+02,1.004408e-04,3.758844e-22,2.336871e-20,2.226215e-01,2.285769e-18,5.597001e-03,3.866959e-08,1.218342e-04,2.855144e-34,4.612043e-35,2.867323e-26,6.972131e-32,3.591521e-15,4.271517e-03,4.003444e-03,1.352526e-03,5.721454e-19,2.809733e-04,4.847096e-22,2.572399e-17,6.993110e-05,1.420786e-32,4.868042e-07,1.907397e-23,8.017006e-05,1.278513e-18,4.339283e-05,2.239024e-23,2.314941e-06,6.806555e-11,1.000000e-60,1.033125e-30,3.544826e-26,3.210050e-16,1.977704e-29,1.062345e-18,1.315184e-13,1.751865e-10,1.043024e-26,9.208226e-41,3.180260e-16,1.799025e-26,4.551735e-35,4.114688e-18,2.816175e-20,9.251429e-16,6.354235e-27,7.614541e-01,1.000000e-60,5.132005e-16,2.251765e-07,1.535574e-21,3.479327e-08,4.722484e-02
4.001009e+02,1.246407e-04,1.830682e-21,7.570423e-20,2.201494e-01,7.107822e-18,6.945527e-03,5.396258e-08,1.511856e-04,2.673631e-33,1.000000e-60,1.168791e-25,5.522708e-31,9.891204e-15,5.300685e-03,4.968023e-03,1.678400e-03,2.478862e-18,3.486702e-04,2.878753e-21,8.492883e-17,8.678010e-05,1.654763e-31,6.040934e-07,9.324264e-23,9.948602e-05,4.909804e-18,5.384778e-05,9.457089e-23,2.872696e-06,8.446507e-11,1.210466e-38,3.218450e-30,5.180131e-26,3.983471e-16,1.552787e-28,1.576208e-18,1.632057e-13,2.173955e-10,1.755904e-26,9.561871e-40,3.946503e-16,2.233032e-26,3.035802e-34,5.106070e-18,3.494697e-20,1.148044e-15,8.753922e-27,7.600895e-01,1.000000e-60,1.225234e-15,2.794299e-07,7.633150e-21,4.317627e-08,5.860306e-02
4.203653e+02,1.484459e-04,8.249668e-21,2.214073e-19,2.177176e-01,2.153087e-17,8.272053e-03,7.209234e-08,1.800565e-04,8.254716e-36,3.910172e-34,4.134761e-25,3.818972e-30,2.571431e-14,6.313063e-03,5.916865e-03,1.998958e-03,8.896783e-18,4.152627e-04,1.443983e-20,2.534467e-16,1.033542e-04,1.636705e-30,7.194692e-07,3.882872e-22,1.184868e-04,1.638521e-17,6.413217e-05,3.698539e-22,3.421353e-06,1.005971e-10,4.268958e-37,9.374373e-30,7.696307e-26,4.744274e-16,1.062624e-27,2.253895e-18,1.943758e-13,2.589158e-10,3.024086e-26,8.232964e-39,4.700246e-16,2.662114e-26,7.798654e-34,6.081278e-18,4.162149e-20,1.367309e-15,1.215189e-26,7.587472e-01,1.000000e-60,2.786710e-15,3.327982e-07,3.257273e-20,5.142251e-08,6.979566e-02
4.401193e+02,1.718745e-04,3.490940e-20,6.044468e-19,2.153242e-01,6.376843e-17,9.577597e-03,9.343022e-08,2.084689e-04,1.016196e-33,3.077627e-35,1.329198e-24,2.406603e-29,6.402224e-14,7.309428e-03,6.850700e-03,2.314445e-03,2.762308e-17,4.808020e-04,6.178016e-20,7.037780e-16,1.196662e-04,1.367732e-29,8.330201e-07,1.445793e-21,1.371871e-04,4.847887e-17,7.425389e-05,1.363874e-21,3.961331e-06,1.164739e-10,2.510103e-36,2.589726e-29,1.180157e-25,5.493043e-16,6.499452e-27,3.144630e-18,2.250525e-13,2.997795e-10,5.292264e-26,6.100410e-38,5.442067e-16,3.092039e-26,1.735257e-35,7.041062e-18,4.819044e-20,1.583106e-15,1.736170e-26,7.574261e-01,1.000000e-60,6.109651e-15,3.853224e-07,1.251506e-19,5.953832e-08,8.081123e-02
4.593818e+02,1.949434e-04,1.384052e-19,1.575507e-18,2.129676e-01,1.828733e-16,1.086310e-02,1.184171e-07,2.364431e-04,1.392979e-33,1.000000e-60,4.001267e-24,1.428114e-28,1.538228e-13,8.290497e-03,7.770199e-03,2.625090e-03,7.641465e-17,5.453351e-04,2.297556e-19,1.848833e-15,1.357278e-04,9.946426e-29,9.448279e-07,4.970194e-21,1.556004e-04,1.296345e-16,8.422023e-05,4.738796e-21,4.493020e-06,1.321070e-10,1.461230e-35,6.810978e-29,1.876535e-25,6.230318e-16,3.573901e-26,4.313183e-18,2.552579e-13,3.400158e-10,9.312894e-26,3.945256e-37,6.172500e-16,3.537920e-26,4.029270e-34,7.986111e-18,5.465855e-20,1.795590e-15,2.583402e-26,7.561252e-01,1.000000e-60,1.299550e-14,4.370402e-07,4.458793e-19,6.752954e-08,9.165769e-02
4.781712e+02,2.176682e-04,5.113218e-19,3.970874e-18,2.106461e-01,5.018510e-16,1.212943e-02,1.475739e-07,2.639976e-04,1.000000e-60,4.521350e-34,1.147828e-23,8.057095e-28,3.576833e-13,9.256932e-03,8.675982e-03,2.931100e-03,1.924001e-16,6.089056e-04,7.573052e-19,4.635062e-15,1.515498e-04,6.293859e-28,1.054968e-06,1.607519e-20,1.737389e-04,3.185718e-16,9.403789e-05,1.542372e-20,5.016777e-06,1.475069e-10,7.244671e-35,1.708169e-28,3.085672e-25,6.956595e-16,1.768464e-25,5.844880e-18,2.850121e-13,3.796519e-10,1.633798e-25,2.240265e-36,6.892036e-16,4.034261e-26,2.214333e-36,8.917063e-18,6.103017e-20,2.004905e-15,4.017547e-26,7.548438e-01,1.000000e-60,2.688843e-14,4.879866e-07,1.495871e-18,7.540158e-08,1.023424e-01
