T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
2.910000e+02,1.000000e-60,1.000000e-60,1.000000e-60,2.328821e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,7.671179e-01,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,1.000000e-60,0.000000e+00
3.076685e+02,3.201734e-06,2.545080e-30,1.813898e-25,2.308450e-01,2.046238e-25,1.039462e-03,3.920752e-11,6.627694e-05,3.174925e-41,1.631558e-41,8.271957e-34,3.347973e-38,2.677368e-20,1.474272e-03,6.767638e-04,2.363586e-04,1.669653e-24,4.624108e-05,1.194095e-28,3.085170e-25,1.010433e-05,6.681567e-39,2.586817e-08,8.279759e-30,6.614009e-06,1.438956e-24,4.598324e-06,6.347934e-33,2.945874e-09,1.410381e-12,3.035382e-46,1.701513e-43,1.747507e-36,2.379705e-21,1.540508e-38,2.630459e-26,8.836858e-18,1.947556e-12,5.998680e-38,6.246309e-56,4.518332e-22,1.737878e-35,1.000000e-60,1.268763e-25,2.342245e-26,9.422973e-20,7.562801e-32,7.655911e-01,1.000000e-60,2.218592e-22,2.858853e-08,5.605929e-28,2.791006e-11,1.273072e-02
3.241056e+02,6.382946e-06,6.379691e-29,1.084046e-24,2.288209e-01,2.147313e-24,2.072261e-03,8.957509e-11,1.321290e-04,1.125086e-37,9.455488e-39,1.092812e-32,1.274404e-39,1.500457e-19,2.939094e-03,1.349190e-03,4.712022e-04,2.228454e-23,9.218577e-05,2.829602e-27,3.605191e-24,2.014388e-05,7.756404e-38,5.157054e-08,1.235370e-28,1.318562e-05,1.914530e-23,9.167173e-06,1.072851e-31,5.872866e-09,2.811722e-12,1.161591e-44,2.459178e-42,6.208013e-36,4.744156e-21,6.905967e-37,6.191231e-26,1.761707e-17,3.882628e-12,2.700640e-37,9.682684e-55,9.007702e-22,3.465575e-35,1.173336e-38,2.529394e-25,4.669477e-26,1.878555e-19,2.111605e-31,7.640740e-01,1.000000e-60,1.584873e-21,5.699382e-08,8.390555e-27,5.564122e-11,2.537983e-02
3.402033e+02,9.522598e-06,8.848153e-28,4.371187e-24,2.268233e-01,1.687459e-23,3.091567e-03,1.541338e-10,1.971208e-04,8.049268e-37,1.002740e-38,7.213118e-32,1.000000e-60,6.525670e-19,4.384779e-03,2.012831e-03,7.029778e-04,1.491074e-22,1.375302e-04,3.144631e-26,2.451785e-23,3.005229e-05,7.618710e-38,7.693712e-08,9.148888e-28,1.967139e-05,1.272072e-22,1.367633e-05,1.000648e-30,8.761619e-09,4.194756e-12,9.897084e-44,1.807599e-41,1.916578e-35,7.077718e-21,1.603129e-35,1.110233e-25,2.628258e-17,5.792420e-12,8.731832e-37,4.202938e-41,1.343842e-21,5.174732e-35,2.451359e-38,3.773556e-25,6.966305e-26,2.802581e-19,5.166974e-31,7.625768e-01,1.000000e-60,8.089013e-21,8.502801e-08,6.240007e-26,8.301010e-11,3.786370e-02
3.559126e+02,1.261059e-05,8.682224e-27,1.431776e-23,2.248585e-01,1.066659e-22,4.094102e-03,2.361601e-10,2.610433e-04,2.103917e-38,6.442310e-40,3.450578e-31,2.455838e-38,2.549165e-18,5.806678e-03,2.665553e-03,9.309399e-04,7.123993e-22,1.821286e-04,2.353206e-25,1.331305e-22,3.979766e-05,4.632504e-35,1.018863e-07,4.806110e-27,2.605043e-05,6.018390e-22,1.811130e-05,7.176754e-30,1.160284e-08,5.555034e-12,3.942380e-43,9.687980e-41,5.792634e-35,9.372885e-21,2.480761e-34,1.790928e-25,3.480552e-17,7.670790e-12,2.420956e-36,5.087828e-39,1.779624e-21,6.872212e-35,1.000000e-60,4.997247e-25,9.225343e-26,3.711403e-19,1.321583e-30,7.611042e-01,1.000000e-60,3.514512e-20,1.126009e-07,3.294337e-25,1.099287e-10,5.014216e-02
3.712443e+02,1.564839e-05,6.566871e-26,4.091455e-23,2.229257e-01,5.591675e-22,5.080341e-03,3.397548e-10,3.239267e-04,1.753018e-36,1.000000e-60,1.339615e-30,9.073596e-37,9.221466e-18,7.205464e-03,3.307665e-03,1.155196e-03,2.748049e-21,2.260020e-04,1.352845e-24,6.281357e-22,4.938462e-05,1.233435e-34,1.264300e-07,2.033774e-26,3.232579e-05,2.294508e-21,2.247418e-05,4.318006e-29,1.439788e-08,6.893200e-12,1.000000e-60,4.249617e-40,1.722008e-34,1.163074e-20,2.816284e-33,2.737817e-25,4.318991e-17,9.518626e-12,6.100336e-36,7.200729e-37,2.208323e-21,8.600955e-35,1.000000e-60,6.201047e-25,1.144766e-25,4.605453e-19,1.081446e-28,7.596556e-01,1.000000e-60,1.378400e-19,1.397257e-07,1.401745e-24,1.364097e-10,6.222104e-02
3.862196e+02,1.863955e-05,4.045344e-25,1.062531e-22,2.210225e-01,2.505669e-21,6.051439e-03,4.702098e-10,3.858447e-04,1.000000e-60,2.036883e-37,4.517772e-30,8.710308e-36,3.110442e-17,8.582776e-03,3.939919e-03,1.376010e-03,9.100450e-21,2.692019e-04,6.402402e-24,2.657243e-21,5.882441e-05,1.000000e-60,1.505969e-07,7.410528e-26,3.850481e-05,7.500677e-21,2.677009e-05,2.247471e-28,1.715001e-08,8.210824e-12,1.081959e-42,1.619535e-39,4.975233e-34,1.385394e-20,2.496834e-32,4.061570e-25,5.144558e-17,1.133810e-11,1.439216e-35,1.400162e-36,2.630440e-21,1.048619e-34,1.531833e-37,7.386366e-25,1.363586e-25,5.485777e-19,1.452820e-28,7.582292e-01,1.000000e-60,5.005698e-19,1.664340e-07,5.137692e-24,1.624842e-10,7.411448e-02
4.008527e+02,2.158636e-05,2.115831e-24,2.579981e-22,2.191476e-01,9.872284e-21,7.008138e-03,6.342987e-10,4.468445e-04,1.007763e-37,1.000000e-60,1.380210e-29,4.058820e-35,9.813468e-17,9.939665e-03,4.562798e-03,1.593550e-03,2.682713e-20,3.117613e-04,2.602428e-23,1.024621e-20,6.812421e-05,4.285535e-34,1.744054e-07,2.426399e-25,4.459220e-05,2.181257e-20,3.100228e-05,1.031617e-27,1.986133e-08,9.508908e-12,1.553162e-45,5.558183e-39,1.384408e-33,1.604417e-20,1.813281e-31,5.922837e-25,5.957884e-17,1.313058e-11,3.237575e-35,3.649949e-37,3.046297e-21,1.283794e-34,2.001310e-36,8.554109e-25,1.579161e-25,6.353048e-19,5.118880e-29,7.568240e-01,1.000000e-60,1.702468e-18,1.927463e-07,1.692544e-23,1.881720e-10,8.583156e-02
4.151552e+02,2.449055e-05,9.732885e-24,5.996097e-22,2.172998e-01,3.514123e-20,7.950999e-03,8.407851e-10,5.069620e-04,2.179733e-37,1.000000e-60,3.940016e-29,1.886606e-34,2.916012e-16,1.127693e-02,5.176668e-03,1.807943e-03,7.211306e-20,3.537050e-04,9.355373e-23,3.656602e-20,7.728951e-05,1.610973e-33,1.978696e-07,7.372529e-25,5.059155e-05,5.783858e-20,3.517327e-05,4.262254e-27,2.253344e-08,1.078822e-11,1.187587e-43,1.759292e-38,3.707413e-33,1.820272e-20,1.122948e-30,8.557776e-25,6.759446e-17,1.489715e-11,7.033521e-35,1.253816e-38,3.456140e-21,1.632548e-34,6.403537e-36,9.704963e-25,1.791619e-25,7.207774e-19,8.957465e-30,7.554390e-01,1.000000e-60,5.467843e-18,2.186780e-07,5.175156e-23,2.134883e-10,9.737918e-02
4.291385e+02,2.735382e-05,4.067654e-23,1.364200e-21,2.154780e-01,1.161328e-19,8.880576e-03,1.101294e-09,5.662325e-04,5.906911e-35,1.348158e-35,1.080430e-28,9.309580e-34,8.263062e-16,1.259535e-02,5.781889e-03,2.019315e-03,1.798834e-19,3.950578e-04,3.040565e-22,1.230206e-19,8.632568e-05,4.906545e-33,2.210031e-07,2.138409e-24,5.650637e-05,1.424113e-19,3.928549e-05,1.623367e-26,2.516789e-08,1.204950e-11,3.418685e-44,5.231127e-38,9.629477e-33,2.033086e-20,6.150992e-30,1.232144e-24,7.549715e-17,1.663882e-11,1.490765e-34,1.000000e-60,3.860209e-21,2.224228e-34,5.183839e-36,1.083960e-24,2.001083e-25,8.050458e-19,1.000000e-60,7.540736e-01,1.000000e-60,1.676460e-17,2.442443e-07,1.510690e-22,2.384479e-10,1.087641e-01
